ticker,corp_code,corp_name,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,account_nm,fs_div,sj_div,bsns_year,reprt_code,target_period_key,fetched_at_kst
123420,00815767,위메이드플레이,5984189654,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:16+09:00
123570,00616290,이엠넷,433172151,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:17+09:00
123690,00823429,한국화장품,1603223434,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:17+09:00
123700,00815369,에스제이엠,7833678054,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:17+09:00
123750,00821607,알톤,1237445681,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:17+09:00
123840,00809429,뉴온,-1892124488,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:17+09:00
123860,00761952,아나패스,-3710205941,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:17+09:00
123890,00404701,한국자산신탁,41800897630,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:18+09:00
124500,00620868,아이티센글로벌,107461362530,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:18+09:00
124560,00562245,태웅로직스,6448615347,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:18+09:00
125020,00381756,티씨머티리얼즈,10185695332,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:18+09:00
125210,00611912,아모그린텍,3458108187,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:18+09:00
125490,00683061,한라캐스트,4753786238,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:19+09:00
126340,00563518,비나텍,-1037917307,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:19+09:00
126560,00403632,현대퓨처넷,10908659000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:19+09:00
126600,00599595,BGF에코머티리얼즈,4430233744,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:19+09:00
126640,00825223,화신정공,22434533736,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:19+09:00
126700,00825959,하이비젼시스템,-13203691821,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:20+09:00
126720,00193328,수산인더스트리,19483949888,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:20+09:00
126730,00446901,코칩,5478878080,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:20+09:00
126880,00442154,제이엔케이글로벌,356232330,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:20+09:00
127120,00642541,제이에스링크,-9082536580,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:20+09:00
127710,00665676,아시아경제,2194481464,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:21+09:00
127980,00527002,화인써키트,1630850698,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:21+09:00
128540,00870481,에코캡,4156132838,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:21+09:00
128660,00829380,피제이메탈,19718339756,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:21+09:00
128820,00828789,대성산업,24685005732,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:22+09:00
128940,00828497,한미약품,184742024747,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:22+09:00
129260,00151368,인터지스,11423803466,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:22+09:00
129890,01207716,앱코,363920010,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:22+09:00
129920,00577335,대성하이텍,-2147025350,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:22+09:00
130500,00491938,GH신소재,4626274236,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:23+09:00
130580,00606293,나이스디앤비,12337790522,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:23+09:00
130660,00194947,한전산업,22251377344,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:23+09:00
130740,00578538,티피씨글로벌,269433412,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:23+09:00
131030,00831428,옵투스제약,5223737807,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:23+09:00
131090,00402110,시큐브,402958471,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:23+09:00
131100,00814786,티엔엔터테인먼트,-1407413674,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:24+09:00
131180,00629212,딜리,1638483511,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:24+09:00
131220,00608316,대한과학,3039261809,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:24+09:00
131290,00372226,티에스이,94494936461,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:24+09:00
131370,00838962,알서포트,1829393129,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:24+09:00
131400,00533924,이브이첨단소재,1864865495,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:25+09:00
131760,00820352,파인텍,-5001304944,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:25+09:00
131970,00563545,두산테스나,15334512000,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:25+09:00
133750,00807555,메가엠디,1144224567,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:25+09:00
133820,00661847,화인베스틸,2672213853,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:25+09:00
134060,00788737,이퓨쳐,-53480792,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:26+09:00
134380,00855163,미원화학,33350954810,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:26+09:00
134580,00608699,탑코미디어,3583433522,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:26+09:00
134790,00852087,시디즈,1471199040,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:26+09:00
136150,00488244,원일티엔아이,-1471301117,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:26+09:00
136410,00922304,아셈스,4638955053,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:27+09:00
136480,00857727,하림,28964671000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:27+09:00
136490,00855093,선진,104753058688,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:27+09:00
136540,00868705,윈스테크넷,4896644224,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:27+09:00
137080,00362122,나래나노텍,3661609461,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:27+09:00
137310,00854997,에스디바이오센서,-18854426510,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:28+09:00
137400,00612294,피엔티,12484154202,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:28+09:00
137940,00614593,넥스트아이,3197265230,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:28+09:00
137950,00664853,제이씨케미칼,13041267260,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:28+09:00
138040,00860332,메리츠금융지주,1822382442939,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:29+09:00
138070,00577380,신진에스엠,1649044693,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:29+09:00
138080,00571483,오이솔루션,-1481444785,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:29+09:00
138360,00808068,앤로보틱스,375680504,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:29+09:00
138610,00767628,나이벡,239673904,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:29+09:00
138930,00858364,BNK금융지주,518770567206,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:29+09:00
139130,00878915,iM금융지주,376661000000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:30+09:00
139480,00872984,이마트,135285430495,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:30+09:00
139670,00535375,키네마스터,829546694,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:30+09:00
139990,00486705,아주스틸,203966712,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:30+09:00
140070,00599285,서플러스글로벌,-4810427333,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:31+09:00
140410,00808022,메지온,-9103465341,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:31+09:00
140430,01116265,카티스,-1481827061,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:31+09:00
140520,00112721,대창스틸,3222256212,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:31+09:00
140670,00858124,알에스오토메이션,-2569333735,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:31+09:00
140860,00244747,파크시스템스,6314647722,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:31+09:00
140910,00860730,에이자기관리부동산투자회사,-368958838,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:32+09:00
141000,00610083,비아트론,1517540281,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:32+09:00
141080,00842619,리가켐바이오,-109394052407,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:32+09:00
142210,00879020,유니트론텍,58035377497,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:32+09:00
142280,00513948,녹십자엠에스,1034546688,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:33+09:00
142760,00587925,모아라이프플러스,-2591245401,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:32+09:00
143160,00883980,아이디스,11960464801,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:33+09:00
143210,00119140,핸즈코퍼레이션,464984451,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:33+09:00
143240,00857480,사람인,10712441043,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:33+09:00
143540,00569646,영우디에스피,3674115870,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:33+09:00
144510,01010642,지씨셀,-6123088689,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:34+09:00
144960,00521390,뉴파워프라즈마,40835800021,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:34+09:00
145020,00888347,휴젤,103655427999,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:34+09:00
145170,00305941,노브랜드,10912677084,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:34+09:00
145210,00453488,다이나믹디자인,662533492,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:34+09:00
145270,00861076,케이탑리츠,2351761381,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:35+09:00
145720,00526599,덴티움,30539208241,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:35+09:00
145990,00896285,삼양사,64138904045,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:35+09:00
145995,,,,KRW,,,NO_CORP_CODE,,,,,,2026_11012,2026-08-27T18:50:44+09:00
146060,00495633,율촌,3233623812,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:35+09:00
146320,01301623,비씨엔씨,2640336259,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:35+09:00
147760,00654175,피엠티,1418170682,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:36+09:00
147830,00899556,제룡산업,10671726075,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:36+09:00
148150,00913689,세경하이테크,1157961267,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:36+09:00
148250,00915508,알엔투테크놀로지,-2157370774,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:36+09:00
148780,00980043,비큐AI,-222136722,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:36+09:00
148930,00885906,에이치와이티씨,-1224126801,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:36+09:00
149950,00442048,아바텍,1102325696,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:37+09:00
149980,00977641,하이로닉,2553019479,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:37+09:00
150900,00638487,파수AI,-1010810768,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:37+09:00
151860,00366137,KG에코솔루션,84450854010,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:37+09:00
153460,00842585,네이블,-1672529443,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:37+09:00
153490,00815095,우리이앤엘하루틴,-10325084977,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:38+09:00
153710,00971726,옵티팜,-929519648,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:38+09:00
153890,00577593,져스텍,815422006,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:38+09:00
154030,00867478,아시아종묘,957828289,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:38+09:00
154040,00624518,다산솔루에타,235351313,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:38+09:00
155650,00870861,와이엠씨,3888767974,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:39+09:00
155660,00110608,DSR,10748763796,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:39+09:00
156100,00918222,엘앤케이바이오,1380240104,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:39+09:00
158430,00595182,아톤,3582945856,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:39+09:00
159010,00561732,아스플로,5802706639,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:39+09:00
159580,00563837,제로투세븐,2412732258,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:39+09:00
159910,00896753,에코글로우,-2387642355,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:40+09:00
160190,00650771,하이젠알앤엠,-4859432756,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:40+09:00
160550,00974927,NEW,-3656777743,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:40+09:00
160980,00659161,싸이맥스,16019746903,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:40+09:00
161000,00936787,애경케미칼,48661688000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:40+09:00
161390,00937324,한국타이어앤테크놀로지,1066050832132,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:41+09:00
161580,00938721,필옵틱스,-20528259681,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:41+09:00
161890,00939331,한국콜마,189226910803,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:41+09:00
162300,00958664,신스틸,1215602594,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:41+09:00
163280,01663116,에어레인,1982615201,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:41+09:00
163560,00939687,동일고무벨트,15284326350,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:42+09:00
163730,01142075,핑거,43898753,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:42+09:00
166090,00660750,하나머티리얼즈,47313528110,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:42+09:00
166480,00989664,코아스템켐온,-10268169401,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:42+09:00
168330,00923792,내츄럴엔도텍,-264104564,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:42+09:00
168360,00957373,펨트론,349931214,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:43+09:00
169330,00877174,엠브레인,-1257743396,KRW,True,2025 사업보고서,OK,영업이익,CFS,IS,2025,11011,2026_11012,2026-08-19T08:56:44+09:00
170030,00164502,현대공업,11778863439,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:43+09:00
170790,00492353,파이오링크,-1609282746,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:43+09:00
170900,00956930,동아에스티,14049241377,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:43+09:00
170920,00866062,엘티씨,41301439383,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:44+09:00
171010,00654272,램테크놀러지,772098440,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:44+09:00
171090,00327819,선익시스템,-8667651997,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:44+09:00
171120,00317104,라이온켐텍,9378990829,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:44+09:00
172670,00493325,에이엘티,1273434062,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:45+09:00
173130,00867849,오파스넷,3342411281,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:45+09:00
173940,00925295,에프엔씨엔터,-2583972228,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:45+09:00
174900,00991191,앱클론,-9313783147,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:45+09:00
175140,00861997,아고스,-5501002068,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:45+09:00
175250,00554352,아이큐어,2603926009,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:46+09:00
175330,00980122,JB금융지주,526912000000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:46+09:00
176750,00867034,듀켐바이오,3187270250,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:46+09:00
177350,00813389,베셀,-753866035,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:46+09:00
177830,00429694,파버나인,120748257,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:46+09:00
177900,00870065,쓰리에이로직스,203999731,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:47+09:00
178320,00838005,서진시스템,-52314334201,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:47+09:00
178780,00923826,일월지엠엘,-1472555586,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:47+09:00
178920,00767460,PI첨단소재,37031594214,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:47+09:00
179290,00531829,엠아이텍,10715701563,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:47+09:00
179530,01022902,애드바이오텍,-2997751424,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:48+09:00
179900,00961774,유티아이,-29066813914,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:48+09:00
180400,00995993,DXVX,-11288838628,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:48+09:00
180640,00983040,한진칼,29788613000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:48+09:00
181710,00983271,NHN,84156020531,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:48+09:00
182360,00985686,큐브엔터,-7217887522,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:48+09:00
182400,00977650,엔케이젠바이오텍코리아,-1020015295,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:49+09:00
183190,00990165,아세아시멘트,34973632000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:49+09:00
183300,00997812,코미코,47500560227,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:49+09:00
183490,00606886,엔지켐생명과학,-7311649265,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:49+09:00
184230,00988364,SGA솔루션즈,2125610844,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:49+09:00
185490,00945457,아이진,-7480922268,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:50+09:00
185750,00992871,종근당,32699606887,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:50+09:00
186230,00602279,그린플러스,1377877318,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:50+09:00
187220,00675594,디티앤씨,-8707022401,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:50+09:00
187270,00925189,신화콘텍,2064619276,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:50+09:00
187420,00983916,HLB제넥스,1987236460,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:51+09:00
187660,01409022,페니트리움바이오,-3694889023,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:56:51+09:00
187790,00994994,나노,-306568339,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:56:51+09:00
