basis_date,market,ticker,name,long_history_rows,metric_input_rows,metric_status,official_close,swing_phase,swing_phase_ko,swing_trough_date,swing_peak_date,from_trough_pct,from_peak_pct,momentum_5d_pct,ma5_value,ma5_direction,ma20_value,ma20_direction,ma60_value,ma60_direction,ma120_value,ma120_direction,return_1m_pct,return_3m_pct,rs_kospi_1m_pp,rs_kospi_3m_pp,atr14_krw,atr14_pct,avg_daily_range_20_pct,mean_run_days,up_run_days,down_run_days,streak_direction,streak_days,streak_change_pct,ma20_reference_only,confirmed_swing_low_stop,rsi,macd,return_1w,return_6m,return_ytd,return_52w,rs_sector,investment_score_100,earnings_outlook_change
2026-09-11,KOSPI,047040,대우건설,260,143,OK,19890.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-16,77.5893,-27.541,18.0415,19494.0,1,17977.5,1,17236.0,-1,21361.9167,1,14.8383,-2.7384,5.9442,8.2617,1587.8991,7.9834,8.4062,2.142857142857143,2.2142857142857144,2.0714285714285716,1,2,2.2622,17977.5,,,,,,,,,,
2026-09-11,KOSPI,047050,포스코인터내셔널,260,143,OK,57700.0,BOTTOM_REBOUND,저점반등,2026-06-26,2026-06-16,26.3965,-11.6386,5.4845,56400.0,1,53895.0,1,52663.3333,-1,62550.8333,-1,2.852,-0.6885,-6.0421,10.3116,2644.2212,4.5827,4.4597,2,1.7333333333333334,2.2666666666666666,1,1,0.6981,53895.0,,,,,,,,,,
2026-09-11,KOSPI,047810,한국항공우주,260,143,OK,130500.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-29,2026-07-23,11.0638,-20.4753,3.1621,129980.0,1,131670.0,-1,140966.6667,-1,155633.3333,-1,-3.69,-8.0338,-12.5841,2.9663,6970.4006,5.3413,4.2074,2.2222222222222223,2.230769230769231,2.2142857142857144,-1,1,-1.9534,131670.0,,,,,,,,,,
2026-09-11,KOSPI,051905,LG생활건강우,260,143,OK,103500.0,NEW_LOW,최근 신저점,2026-07-20,2026-08-07,14.3646,-12.2881,-1.8957,104860.0,-1,107120.0,-1,102220.0,0,105127.5,0,-8.4071,2.4752,-17.3012,13.4753,3416.6567,3.3011,2.9116,2.0689655172413794,1.7857142857142858,2.3333333333333335,-1,3,-1.9886,107120.0,,,,,,,,,,
2026-09-11,KOSPI,051910,LG화학,260,143,OK,273000.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-29,2026-06-16,17.4194,-25.7143,-3.1915,277600.0,-1,273625.0,1,272116.6667,-1,313725.0,-1,-0.365,-13.7441,-9.2591,-2.744,15868.2592,5.8125,5.3515,1.935483870967742,1.7333333333333334,2.125,-1,2,-4.2105,273625.0,,,,,,,,,,
2026-09-11,KOSPI,052690,한전기술,260,143,OK,152000.0,UPTREND,상승중,2026-07-30,2026-09-11,90.2378,0.0,41.2639,141000.0,1,115020.0,1,105300.0,1,131957.5,-1,52.6104,30.5842,43.7163,41.5843,10249.6203,6.7432,7.9752,2.4,2.230769230769231,2.5833333333333335,1,7,43.6673,115020.0,,,,,,,,,,
2026-09-11,KOSPI,055550,신한지주,260,143,OK,112900.0,UPTREND,상승중,2026-06-26,2026-09-03,23.2533,-1.3974,2.3572,112180.0,1,108800.0,1,104885.0,1,100870.8333,1,8.0383,16.5119,-0.8558,27.512,4031.1827,3.5706,3.255,1.6666666666666667,1.6666666666666667,1.6666666666666667,1,1,2.3572,108800.0,,,,,,,,,,
2026-09-11,KOSPI,058730,다스코,260,143,OK,3315.0,TOP_DECLINE,고점후하락,2026-06-11,2026-07-15,29.4922,-36.4943,-8.5517,3470.0,-1,3481.5,-1,3684.0833,1,3511.8333,0,-9.1781,29.4922,-18.0722,40.4923,345.0649,10.4092,8.995,2.0689655172413794,2,2.1333333333333333,-1,4,-10.0407,3481.5,,,,,,,,,,
2026-09-11,KOSPI,058860,KTis,260,143,OK,2555.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-06-26,2026-06-16,6.4583,-5.0186,-1.1605,2567.0,-1,2561.75,1,2532.8333,-1,2650.4167,-1,-0.1953,-1.1605,-9.0894,9.8396,38.9608,1.5249,1.5144,2.0689655172413794,2.142857142857143,2,-1,3,-0.969,2561.75,,,,,,,,,,
2026-09-11,KOSDAQ,060250,NHN KCP,260,143,OK,14490.0,TOP_DECLINE,고점후하락,2026-07-29,2026-08-28,28.9146,-10.2786,-8.1167,14858.0,-1,14930.5,1,13559.1667,-1,15679.75,-1,-1.6293,-0.2753,-10.5234,10.7248,878.8548,6.0653,5.5438,1.935483870967742,1.5333333333333334,2.3125,-1,2,-2.7517,14930.5,,,,,,,,,,
2026-09-11,KOSDAQ,060370,LS마린솔루션,260,143,OK,32300.0,TOP_DECLINE,고점후하락,2026-06-26,2026-08-27,40.1302,-6.2409,4.5307,31660.0,1,31855.0,-1,29275.0,1,31520.0,0,1.4129,11.1876,-7.4812,22.1877,1804.8106,5.5876,4.9844,2.608695652173913,2.4545454545454546,2.75,-1,1,-0.3086,31855.0,,,,,,,,,,
2026-09-11,KOSPI,062040,산일전기,260,143,OK,198600.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-07-01,64.404,-24.0535,3.5994,201040.0,1,187780.0,1,187433.3333,-1,203818.3333,1,7.5257,-6.7606,-1.3684,4.2395,13311.3971,6.7026,6.0653,2.727272727272727,2.727272727272727,2.727272727272727,1,1,1.2232,187780.0,,,,,,,,,,
2026-09-11,KOSPI,063160,종근당바이오,260,143,OK,13020.0,NEW_LOW,최근 신저점,2026-07-29,2026-06-17,6.7213,-19.4805,-4.5455,13282.0,-1,13760.5,-1,13580.3333,-1,15958.6667,-1,-10.5769,-16.4849,-19.471,-5.4848,460.2608,3.535,3.1292,1.935483870967742,1.8,2.0625,-1,5,-4.5455,13760.5,,,,,,,,,,
2026-09-11,KOSDAQ,064260,다날,260,143,OK,4980.0,TOP_DECLINE,고점후하락,2026-07-20,2026-08-28,27.6923,-10.2703,-4.2308,5028.0,-1,5123.0,1,4664.0833,-1,5708.7083,-1,1.2195,-0.7968,-7.6746,10.2033,324.7361,6.5208,6.0227,1.8181818181818181,1.625,2,-1,2,-2.7344,5123.0,,,,,,,,,,
2026-09-11,KOSPI,064350,현대로템,260,143,OK,124100.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-29,2026-06-16,3.3306,-45.2097,-2.1293,125520.0,-1,132290.0,-1,153543.3333,-1,181486.6667,-1,-12.2348,-34.1295,-21.1289,-23.1294,7088.0239,5.7115,4.3135,2,1.8,2.2,1,1,0.1614,132290.0,,,,,,,,,,
2026-09-11,KOSPI,064400,LG씨엔에스,260,143,OK,71900.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-30,2026-06-15,23.5395,-25.5694,-2.969,73200.0,-1,73995.0,-1,72618.3333,-1,74754.1667,1,-4.8942,-22.6882,-13.7883,-11.6881,3789.0588,5.2699,4.9557,2.2222222222222223,2.230769230769231,2.2142857142857144,-1,1,-0.5533,73995.0,,,,,,,,,,
2026-09-11,KOSPI,066570,LG전자,260,143,OK,199500.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-30,2026-06-15,34.7973,-18.0698,-0.9926,205900.0,1,203815.0,1,191965.0,-1,183840.8333,1,9.7964,-11.7257,0.9023,-0.7256,11748.3417,5.8889,4.9717,1.7142857142857142,1.7647058823529411,1.6666666666666667,-1,1,-3.3898,203815.0,,,,,,,,,,
2026-09-11,KOSPI,066575,LG전자우,260,143,OK,71100.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-29,2026-06-15,34.1509,-18.3697,-4.9465,74200.0,-1,72890.0,1,68946.6667,-1,68230.0,1,6.1194,-8.0207,-2.7747,2.9794,3386.0703,4.7624,3.9362,1.935483870967742,1.9333333333333333,1.9375,-1,4,-9.1954,72890.0,,,,,,,,,,
2026-09-11,KOSDAQ,067310,하나마이크론,260,143,OK,34400.0,NEW_LOW,최근 신저점,2026-07-30,2026-06-22,38.9899,-39.4366,-1.2912,35570.0,1,36030.0,1,37728.3333,-1,38766.25,1,-1.7143,-28.2586,-10.6084,-17.2585,2767.7761,8.0459,6.9085,1.6666666666666667,1.7777777777777777,1.5555555555555556,-1,1,-4.4444,36030.0,,,,,,,,,,
2026-09-11,KOSPI,068270,셀트리온,260,143,OK,178200.0,NEW_LOW,최근 신저점,2026-06-23,2026-08-11,11.028,-15.3444,-5.2632,182300.0,-1,189295.0,-1,183021.6667,1,188121.6667,-1,-15.3444,7.2202,-24.2385,18.2203,5500.5618,3.0867,2.561,2.4,2.0833333333333335,2.6923076923076925,-1,2,-2.6761,189295.0,,,,,,,,,,
2026-09-11,KOSPI,069620,대웅제약,260,143,OK,111900.0,NEW_LOW,최근 신저점,2026-06-26,2026-07-08,4.287,-17.0497,-3.6176,114340.0,-1,120540.0,-1,122223.3333,-1,132635.0,-1,-13.9892,-6.9825,-22.8833,4.0176,4922.5495,4.3991,3.5805,1.935483870967742,2,1.875,-1,4,-4.0309,120540.0,,,,,,,,,,
2026-09-11,KOSPI,071050,한국금융지주,260,143,OK,193600.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-30,2026-06-16,6.5493,-23.3267,2.5424,192640.0,1,190295.0,-1,206848.3333,-1,224553.3333,-1,-2.2716,-15.8261,-11.1657,-4.826,8646.0371,4.4659,3.5958,1.7647058823529411,1.7058823529411764,1.8235294117647058,1,7,4.4229,190295.0,,,,,,,,,,
2026-09-11,KOSPI,071840,롯데하이마트,260,143,OK,6240.0,NEW_LOW,최근 신저점,2026-06-26,2026-06-16,5.7627,-8.5044,-1.2658,6284.0,-1,6361.5,-1,6325.6667,-1,6888.6667,-1,-4.878,-5.3111,-13.7721,5.689,144.7288,2.3194,2.2534,2.0689655172413794,2,2.1333333333333333,-1,3,-1.2658,6361.5,,,,,,,,,,
2026-09-11,KOSPI,072130,유엔젤,260,143,OK,4950.0,BOTTOM_REBOUND,저점반등,2026-07-29,2026-07-10,7.7258,-9.5064,4.5407,5024.0,1,4884.0,1,4958.0,-1,5074.25,0,1.227,-2.9412,-7.6671,8.0589,181.4796,3.6663,3.3516,2.0689655172413794,2.142857142857143,2,-1,2,-5.8935,4884.0,,,,,,,,,,
2026-09-11,KOSPI,073240,금호타이어,260,143,OK,7370.0,TOP_DECLINE,고점후하락,2026-06-23,2026-08-14,71.1963,-9.4595,2.6462,7348.0,1,7346.0,-1,6532.0833,1,6021.5833,1,-1.9947,63.0531,-10.8888,74.0532,497.0669,6.7445,5.8006,2.0689655172413794,2.2857142857142856,1.8666666666666667,-1,1,-4.0365,7346.0,,,,,,,,,,
2026-09-11,KOSDAQ,078340,컴투스,260,143,OK,35000.0,TOP_DECLINE,고점후하락,2026-06-26,2026-08-28,54.185,-2.7778,8.0247,32700.0,-1,32965.0,-1,29090.8333,1,29788.3333,0,3.0928,38.6139,-5.8013,49.614,2228.9809,6.3685,6.9323,2.3076923076923075,2,2.6153846153846154,1,3,13.8211,32965.0,,,,,,,,,,
2026-09-11,KOSPI,078520,에이블씨엔씨,260,143,OK,10100.0,NEW_LOW,최근 신저점,2026-06-26,2026-08-12,9.7826,-24.7952,-10.302,10460.0,-1,11439.0,-1,10798.5,-1,11806.3333,-1,-24.1742,-7.1691,-33.0683,3.831,629.8836,6.2365,5.1675,1.935483870967742,1.7333333333333334,2.125,-1,5,-10.302,11439.0,,,,,,,,,,
2026-09-11,KOSPI,079550,LIG디펜스앤에어로스페이스,260,143,OK,678000.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-29,2026-06-16,9.3548,-32.3353,3.9877,670600.0,0,710800.0,-1,737333.3333,-1,789991.6667,-1,-10.7895,-11.2565,-19.6836,-0.2564,44771.2601,6.6034,5.3481,1.8181818181818181,1.6875,1.9411764705882353,-1,1,-0.2941,710800.0,,,,,,,,,,
2026-09-11,KOSPI,081000,일진다이아,260,143,OK,9920.0,BOTTOM_REBOUND,저점반등,2026-07-29,2026-06-15,28.0,-8.2331,3.6573,9924.0,1,9656.0,1,9227.3333,-1,11032.25,-1,8.2969,-2.7451,-0.5972,8.255,399.0368,4.0225,3.5753,2.4,2.5833333333333335,2.230769230769231,-1,2,-1.9763,9656.0,,,,,,,,,,
2026-09-11,KOSPI,082740,한화엔진,260,143,OK,50300.0,BOTTOM_REBOUND,저점반등,2026-08-03,2026-06-17,32.3684,-23.2061,10.307,47870.0,1,47025.0,1,47270.8333,-1,54385.0,0,12.528,0.3992,3.6339,11.3993,3479.714,6.9179,6.0167,1.7647058823529411,1.588235294117647,1.9411764705882353,1,1,4.0331,47025.0,,,,,,,,,,
2026-09-11,KOSPI,085620,미래에셋생명,260,143,OK,19840.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-29,2026-06-19,40.4105,-42.576,-0.4016,19674.0,-1,22699.5,1,19956.3333,-1,18872.3333,1,14.0886,-32.402,5.1945,-21.4019,1832.6415,9.2371,9.5218,1.935483870967742,1.875,2,1,2,2.9046,22699.5,,,,,,,,,,
2026-09-11,KOSPI,086280,현대글로비스,260,143,OK,208500.0,BOTTOM_REBOUND,저점반등,2026-06-26,2026-06-19,15.5765,-6.2921,1.2136,205600.0,1,204540.0,1,198866.6667,-1,211908.3333,-1,3.4739,6.4862,-5.4202,17.4863,9444.0026,4.5295,4.3762,2,1.9333333333333333,2.066666666666667,1,2,2.963,204540.0,,,,,,,,,,
2026-09-11,KOSDAQ,086450,동국제약,260,143,OK,19850.0,TOP_DECLINE,고점후하락,2026-06-26,2026-08-31,16.559,-10.7865,-8.1019,19988.0,-1,19946.5,-1,19187.6667,1,20946.5,1,-7.4592,4.8046,-16.3533,15.8047,1241.5644,6.2547,6.2484,2,1.9333333333333333,2.066666666666667,1,1,1.1723,19946.5,,,,,,,,,,
2026-09-11,KOSDAQ,086520,에코프로,260,143,OK,84400.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-29,2026-06-15,25.2226,-31.9355,2.4272,84340.0,-1,86265.0,-1,87541.6667,-1,114327.5,-1,-6.5338,-22.4265,-15.4279,-11.4264,5189.3877,6.1486,5.0087,1.8181818181818181,1.8125,1.8235294117647058,-1,1,-2.8769,86265.0,,,,,,,,,,
2026-09-11,KOSPI,086790,하나금융지주,260,143,OK,137800.0,UPTREND,상승중,2026-06-26,2026-09-03,25.6153,-1.2186,2.6061,136560.0,0,133545.0,1,128395.0,1,123610.0,1,7.9092,20.0348,-0.9849,31.0349,5122.1035,3.7171,3.5612,2.5,2.75,2.25,1,2,2.8358,133545.0,,,,,,,,,,
2026-09-11,KOSPI,088350,한화생명,260,143,OK,5990.0,UPTREND,상승중,2026-07-29,2026-09-03,47.1744,-1.964,4.3554,5884.0,1,5691.0,1,4920.3333,1,4936.75,1,26.7725,26.1053,17.8784,37.1054,329.5152,5.5011,5.9918,1.7647058823529411,1.7647058823529411,1.7647058823529411,1,2,4.9037,5691.0,,,,,,,,,,
2026-09-11,KOSPI,088980,맥쿼리인프라,260,143,OK,9790.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-08-19,2026-06-12,3.8176,-11.5628,-1.3105,9874.0,-1,9797.5,0,10036.1667,-1,10624.0833,-1,-1.9038,-10.43,-10.7979,0.5701,137.3328,1.4028,1.5049,2.0689655172413794,1.8571428571428572,2.2666666666666666,-1,3,-1.5091,9797.5,,,,,,,,,,
2026-09-11,KOSPI,090430,아모레퍼시픽,260,143,OK,140500.0,TOP_DECLINE,고점후하락,2026-06-23,2026-08-28,46.0499,-6.7065,-1.9539,139620.0,-1,140750.0,1,127005.0,1,126801.6667,1,2.3307,25.6708,-6.5634,36.6709,5881.2364,4.1859,3.8219,1.7647058823529411,1.8235294117647058,1.7058823529411764,1,2,1.5907,140750.0,,,,,,,,,,
2026-09-11,KOSPI,090460,비에이치,260,143,OK,19020.0,UPTREND_PULLBACK,상승중 눌림,2026-07-30,2026-06-16,45.1908,-34.6392,-12.9519,19858.0,-1,18568.5,1,18437.0,-1,23609.75,1,4.9669,-25.2652,-3.9272,-14.2651,1558.9581,8.1964,7.0085,2.2222222222222223,1.9230769230769231,2.5,-1,2,-4.6138,18568.5,,,,,,,,,,
2026-09-11,KOSPI,091810,트리니티항공,260,143,OK,2720.0,UPTREND_PULLBACK,상승중 눌림,2026-07-29,2026-08-31,413.2075,-9.182,-2.8571,2748.0,-1,1708.25,1,1007.0167,1,963.0917,1,334.5048,267.5676,325.6107,278.5677,,,,2.608695652173913,1.5454545454545454,3.5833333333333335,-1,3,-1.8051,1708.25,,,,,,,,,,
2026-09-11,KOSPI,092790,넥스틸,260,143,OK,14380.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-18,41.1187,-16.8305,10.7005,13686.0,1,12679.5,1,12276.6667,-1,14098.3333,1,8.5283,3.8267,-0.3658,14.8268,902.9177,6.279,5.9282,1.935483870967742,2,1.8666666666666667,1,3,9.5202,12679.5,,,,,,,,,,
2026-09-11,KOSDAQ,095610,테스,260,143,OK,143500.0,UPTREND_PULLBACK,상승중 눌림,2026-07-30,2026-07-14,43.5,-34.023,-2.248,150700.0,1,142850.0,1,153426.6667,-1,127542.5,1,-1.7123,-15.8851,-10.6064,-4.885,13882.7749,9.6744,7.9001,1.875,1.6875,2.0625,-1,1,-7.3596,142850.0,,,,,,,,,,
2026-09-11,KOSDAQ,096530,씨젠,260,143,OK,31550.0,TOP_DECLINE,고점후하락,2026-07-30,2026-08-28,25.4473,-11.5007,-1.0972,31250.0,-1,31797.5,0,29495.0,1,27925.0,1,-3.0722,12.0782,-11.9663,23.0783,1558.6508,4.9403,4.8664,1.5789473684210527,1.368421052631579,1.7894736842105263,1,2,3.9539,31797.5,,,,,,,,,,
2026-09-11,KOSPI,096770,SK이노베이션,260,143,OK,144800.0,UPTREND_PULLBACK,상승중 눌림,2026-06-26,2026-09-09,61.7877,-5.6678,4.6999,145460.0,1,131185.0,1,116195.0,1,118870.8333,1,16.6801,40.3101,7.786,51.3102,9508.1971,6.5664,6.6608,1.935483870967742,1.7333333333333334,2.125,-1,2,-5.6678,131185.0,,,,,,,,,,
2026-09-11,KOSPI,097950,CJ제일제당,260,143,OK,179700.0,NEW_LOW,최근 신저점,2026-06-26,2026-08-10,1.2394,-12.5547,-2.0174,181480.0,-1,184540.0,-1,188761.6667,-1,204415.8333,-1,-4.4149,-7.7042,-13.309,3.2959,4558.4537,2.5367,2.1466,1.5384615384615385,1.4210526315789473,1.65,-1,3,-1.8033,184540.0,,,,,,,,,,
2026-09-11,KOSPI,097955,CJ제일제당 우,260,143,OK,120400.0,NEW_LOW,최근 신저점,2026-06-26,2026-08-10,2.7304,-5.4203,-0.6601,120900.0,-1,123200.0,-1,122333.3333,-1,126975.8333,-1,-2.352,-0.9053,-11.2461,10.0948,1902.2055,1.5799,1.4696,1.7142857142857142,1.7647058823529411,1.6666666666666667,-1,4,-0.8237,123200.0,,,,,,,,,,
2026-09-11,KOSPI,100250,진양홀딩스,260,143,OK,3135.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-06-23,2026-08-25,10.7774,-1.5699,-1.2598,3155.0,-1,3160.0,1,3030.25,1,3020.2917,1,3.6364,6.4516,-5.2577,17.4517,58.1914,1.8562,2.109,2.0689655172413794,2.142857142857143,2,-1,4,-1.2598,3160.0,,,,,,,,,,
2026-09-11,KOSDAQ,100790,미래에셋벤처투자,260,143,OK,15960.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-30,2026-06-11,51.567,-62.0903,6.5421,16046.0,1,15679.5,-1,16064.3333,-1,29786.75,-1,-4.8301,-62.0903,-13.7242,-51.0902,1363.9695,8.5462,7.0796,2.0689655172413794,1.7857142857142858,2.3333333333333335,-1,2,-5.5062,15679.5,,,,,,,,,,
2026-09-11,KOSPI,100840,SNT에너지,260,143,OK,37800.0,UPTREND_PULLBACK,상승중 눌림,2026-07-29,2026-09-10,73.3945,-0.9174,15.5963,37630.0,1,31820.0,1,28643.3333,1,38556.6667,-1,32.1678,14.7193,23.2737,25.7194,2446.2937,6.4717,6.8436,1.935483870967742,1.8,2.0625,-1,1,-0.9174,31820.0,,,,,,,,,,
2026-09-11,KOSPI,103590,일진전기,260,143,OK,71000.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-17,55.5312,-20.135,3.9531,70580.0,1,70030.0,1,67230.0,-1,81385.8333,-1,14.8867,-8.7404,5.9926,2.2597,4303.5369,6.0613,5.2397,2.3076923076923075,2,2.6153846153846154,1,1,0.4243,70030.0,,,,,,,,,,
2026-09-11,KOSPI,105560,KB금융,260,143,OK,177900.0,UPTREND,상승중,2026-06-26,2026-07-13,19.1561,-4.4576,3.4302,174580.0,1,169995.0,1,168655.0,1,162181.6667,1,6.7827,17.4257,-2.1114,28.4258,6106.7122,3.4327,3.1217,2,2.2666666666666666,1.7333333333333334,1,2,3.4302,169995.0,,,,,,,,,,
2026-09-11,KOSDAQ,108230,톱텍,260,143,OK,3310.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-15,20.1452,-7.7994,0.1513,3303.0,1,3158.5,1,3031.9167,-1,3597.4167,-1,3.1153,-4.611,-5.7788,6.3891,226.2244,6.8346,8.5441,1.875,1.8125,1.9375,1,1,2.1605,3158.5,,,,,,,,,,
2026-09-11,KOSPI,128940,한미약품,260,143,OK,464000.0,TOP_DECLINE,고점후하락,2026-07-30,2026-08-24,48.9567,-14.0741,-2.0063,477300.0,-1,467825.0,1,416175.0,1,448370.8333,-1,12.3487,12.8954,3.4546,23.8955,31173.0641,6.7183,6.8213,2.0689655172413794,2.0714285714285716,2.066666666666667,-1,2,-6.1678,467825.0,,,,,,,,,,
2026-09-11,KOSPI,130660,한전산업,260,143,OK,13570.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-17,47.5,-2.724,13.0833,13246.0,1,12243.5,1,11566.1667,-1,14466.25,-1,15.0,7.5277,6.1059,18.5278,884.7238,6.5197,7.1272,1.875,1.625,2.125,1,1,2.7252,12243.5,,,,,,,,,,
2026-09-11,KOSPI,138930,BNK금융지주,260,143,OK,15930.0,BOTTOM_REBOUND,저점반등,2026-08-20,2026-07-03,11.3986,-15.1757,3.5088,15690.0,1,15140.0,1,16264.5,-1,17084.4167,-1,6.9128,-5.2913,-1.9813,5.7088,570.1685,3.5792,3.1884,2.142857142857143,2.142857142857143,2.142857142857143,1,2,2.6418,15140.0,,,,,,,,,,
2026-09-11,KOSPI,139480,이마트,260,143,OK,73700.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-08-21,2026-06-16,2.5035,-19.011,0.2721,74540.0,1,74175.0,-1,78880.0,-1,87974.1667,-1,-8.5608,-16.629,-17.4549,-5.6289,2256.3056,3.0615,2.5098,1.8181818181818181,1.6875,1.9411764705882353,-1,3,-2.8986,74175.0,,,,,,,,,,
2026-09-11,KOSPI,181710,NHN,260,143,OK,56400.0,NEW_LOW,최근 신저점,2026-06-26,2026-08-21,74.613,-25.0,-21.1189,60680.0,-1,68070.0,1,48791.6667,1,44580.0,1,4.059,40.6484,-4.8351,51.6485,5630.4884,9.9831,9.3437,1.875,1.6875,2.0625,-1,1,-3.5897,68070.0,,,,,,,,,,
2026-09-11,KOSPI,195870,해성디에스,260,143,OK,50100.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-30,2026-06-22,31.3237,-41.6764,0.4008,50520.0,-1,53045.0,-1,56505.0,-1,64076.25,-1,-11.1702,-38.0717,-20.0643,-27.0716,3595.0894,7.1758,5.9254,2.4,2.4166666666666665,2.3846153846153846,-1,1,-2.1484,53045.0,,,,,,,,,,
2026-09-11,KOSPI,207940,삼성바이오로직스,260,143,OK,1415000.0,NEW_LOW,최근 신저점,2026-06-23,2026-08-11,11.1548,-12.0572,-2.2115,1439200.0,-1,1512200.0,-1,1459900.0,1,1464400.0,-1,-12.0572,10.0311,-20.9513,21.0312,48047.0358,3.3956,2.7134,1.7647058823529411,2,1.5294117647058822,-1,2,-2.5482,1512200.0,,,,,,,,,,
2026-09-11,KOSPI,214320,이노션,260,143,OK,18470.0,NEW_LOW,최근 신저점,2026-06-26,2026-06-15,3.3576,-12.2565,-1.5983,18588.0,-1,18842.5,-1,18822.8333,-1,19134.0833,-1,-5.2821,-10.3398,-14.1762,0.6603,357.445,1.9353,1.7809,2.4,1.75,3,-1,9,-3.7018,18842.5,,,,,,,,,,
2026-09-11,KOSPI,214420,토니모리,260,143,OK,5200.0,TOP_DECLINE,고점후하락,2026-06-26,2026-08-12,14.1603,-16.8,-1.7013,5160.0,-1,5397.5,-1,5303.1667,-1,5978.75,-1,-12.3103,-4.4118,-21.2044,6.5883,267.2244,5.1389,4.358,1.875,1.8125,1.9375,1,1,1.9608,5397.5,,,,,,,,,,
2026-09-11,KOSDAQ,214450,파마리서치,260,143,OK,342000.0,NEW_LOW,최근 신저점,2026-06-23,2026-08-28,22.1429,-25.8938,-11.5136,360600.0,-1,398275.0,-1,364733.3333,1,335379.1667,1,-17.9856,18.5442,-26.8797,29.5443,23893.5209,6.9864,5.2052,1.8181818181818181,1.6875,1.9411764705882353,-1,5,-11.5136,398275.0,,,,,,,,,,
2026-09-11,KOSPI,217590,티엠씨,182,143,OK,10880.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-30,2026-06-11,17.8765,-51.1011,5.0193,10842.0,1,11441.5,-1,12253.3333,-1,18739.0,-1,-23.1638,-51.1011,-32.0579,-40.101,889.6725,8.1771,6.2062,2.2222222222222223,1.6153846153846154,2.7857142857142856,-1,1,-1.6275,11441.5,,,,,,,,,,
2026-09-11,KOSPI,234080,JW생명과학,260,143,OK,11000.0,NEW_LOW,최근 신저점,2026-07-28,2026-08-11,2.6119,-6.3032,-2.3091,11052.0,-1,11226.0,-1,11250.6667,-1,11787.0,-1,-6.3032,-1.61,-15.1973,9.3901,209.5357,1.9049,1.798,2.0689655172413794,2.142857142857143,2,-1,5,-2.3091,11226.0,,,,,,,,,,
2026-09-11,KOSDAQ,234690,녹십자웰빙,260,143,OK,9500.0,UPTREND_PULLBACK,상승중 눌림,2026-07-30,2026-09-03,31.0345,-11.6279,-8.1238,9854.0,1,9318.5,1,8526.6667,1,10137.9167,1,-1.8595,19.6474,-10.7536,30.6475,594.1901,6.2546,6.018,2.4,2.1666666666666665,2.6153846153846154,-1,6,-11.6279,9318.5,,,,,,,,,,
2026-09-11,KOSPI,241590,화승엔터프라이즈,260,143,OK,2835.0,NEW_LOW,최근 신저점,2026-09-11,2026-06-11,0.0,-24.0964,-1.5625,2863.0,-1,2950.25,-1,3078.8333,-1,3682.2083,-1,-13.3028,-24.0964,-22.1969,-13.0963,124.4889,4.3911,4.0077,1.7142857142857142,1.2941176470588236,2.111111111111111,-1,3,-1.9031,2950.25,,,,,,,,,,
2026-09-11,KOSDAQ,247540,에코프로비엠,260,143,OK,110300.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-29,2026-06-15,19.1145,-40.8579,4.0566,111080.0,-1,112270.0,-1,118011.6667,-1,159105.8333,-1,0.4554,-32.8667,-8.4387,-21.8666,7697.6545,6.9788,5.8907,1.935483870967742,1.7333333333333334,2.125,-1,1,-7.0767,112270.0,,,,,,,,,,
2026-09-11,KOSPI,249420,일동제약,260,143,OK,15320.0,BOTTOM_REBOUND,저점반등,2026-07-29,2026-06-17,26.0905,-22.7823,1.9295,15552.0,1,14924.0,1,15172.3333,-1,19986.6667,-1,-1.6057,-17.5013,-10.4998,-6.5012,952.1206,6.2149,5.4307,1.935483870967742,1.6666666666666667,2.1875,-1,2,-3.8896,14924.0,,,,,,,,,,
