ticker,name,market,financial_sector,raw_source_mode,missing_component_count,blocker_reason,blocker_category,source_group,single_blocker_ticker,audit_note
005385,현대차우,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005385,현대차우,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
005385,현대차우,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005385,현대차우,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005385,현대차우,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,영업현금흐름 또는 연간 매출 입력 보강 필요
005385,현대차우,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005385,현대차우,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005385,현대차우,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005385,현대차우,KOSPI,false,UNAVAILABLE,17,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,영업현금흐름 또는 연간 매출 입력 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005387,현대차2우B,KOSPI,false,UNAVAILABLE,17,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,영업현금흐름 또는 연간 매출 입력 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
005389,현대차3우B,KOSPI,false,UNAVAILABLE,17,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,영업현금흐름 또는 연간 매출 입력 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
051905,LG생활건강우,KOSPI,false,UNAVAILABLE,17,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,과열·급락 위험:MISSING_RISK_INPUT,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,기간 저가·고가 대비 현재위치:MISSING_POSITION,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,영업현금흐름 또는 연간 매출 입력 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
001527,동양2우B,KOSPI,false,UNAVAILABLE,19,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,시가총액 또는 연간 매출 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,과열·급락 위험:MISSING_RISK_INPUT,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,기간 저가·고가 대비 현재위치:MISSING_POSITION,SOURCE_DATA_GAP,PRODUCTION_PRICE_METRICS,FALSE,가격·스윙·ATR·거래활동 metric 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,SOURCE_EVIDENCE_GAP,PRODUCTION_ANALYSIS_SUPPLY,FALSE,공시·수급 없음 판정을 확정할 만큼 source completeness가 부족함
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,시가총액·현금·승인 core debt 원천 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,영업현금흐름 또는 연간 매출 입력 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,연간/분기 재무 raw source 보강 필요
004545,깨끗한나라우,KOSPI,false,UNAVAILABLE,19,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,재무·수익성 cache 입력 보강 필요
