ticker,name,market,corp_code,corp_name,source_contract_version,score_policy_version,source_cache_status,source_cache_reason,financial_basis_at_source,preferred_fs_div,annual_source_year,annual_fs_div,annual_revenue_y0,annual_revenue_y1,annual_revenue_y2,annual_operating_profit_y0,annual_operating_profit_y1,annual_operating_profit_y2,annual_net_income_y0,annual_net_income_y1,annual_net_income_y2,three_year_source_status,quarter_source_status,quarter_current_year,q2_revenue_current,q2_revenue_previous,q2_operating_profit_current,q2_operating_profit_previous,q2_net_income_current,q2_net_income_previous,q2_revenue_yoy_pct,q2_operating_profit_yoy_pct,q2_net_income_yoy_pct,quarter_acceleration_classification,quarter_acceleration_policy_status,deep_source_year,deep_fs_div,deep_source_status,cash_and_cash_equivalents,core_debt_candidates_json,lease_liability_candidates_json,other_financial_liability_candidates_json,depreciation_amortization_candidates_json,net_cash_value,net_cash_policy_status,ev_ebitda_value,ev_ebitda_source_status,investment_score_100,investment_score_status,score_threshold_policy_status,fetched_at_kst
010580,에스엠벡셀,KOSPI,00147860,에스엠벡셀,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,OFS,2025,OFS,150271118361.0,172548105255.0,202720700696.0,1573953345.0,5216545654.0,9471454353.0,1650688607.0,1115369744.0,687377262.0,READY,READY_Q2_SOURCE,2026,36149595947.0,39312706247.0,764903417.0,1291715583.0,-948212879.0,1158336175.0,-8.05,-40.78,-181.86,,NOT_DEFINED_NO_CLASSIFICATION,2025,OFS,OK,12233224937.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금 및 유동성장기차입금"",""amount"":4100000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":160444803.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":67685511.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
010660,화천기계,KOSPI,00166500,화천기계,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,OFS,2025,OFS,214513614009.0,232386971461.0,161884346555.0,227700030.0,2033399231.0,-3037689781.0,2764227397.0,5917261784.0,768091545.0,READY,READY_Q2_SOURCE,2026,56893945305.0,67016122832.0,905157757.0,2083945086.0,2381181535.0,1532629656.0,-15.1,-56.57,55.37,,NOT_DEFINED_NO_CLASSIFICATION,2025,OFS,OK,8245183794.0,"[{""account_id"":""dart_LongTermBorrowingsGross"",""account_nm"":""장기차입금"",""amount"":3000000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성리스부채"",""amount"":112674290.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":48159620.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":7409201442.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
010690,화신,KOSPI,00166315,화신,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,1962483716837.0,1712315816922.0,1802759833241.0,102447956813.0,65310768287.0,83728814908.0,66688373511.0,53561268072.0,77268483097.0,READY,READY_Q2_SOURCE,2026,498388345913.0,490801719994.0,5800421999.0,26483320433.0,7030664462.0,239363760.0,1.55,-78.1,2837.23,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,237778735234.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":359367023122.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued"",""account_nm"":""사채"",""amount"":66000000000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""장기차입금"",""amount"":242078320699.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성리츠부채"",""amount"":2521700120.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동성리스부채"",""amount"":9623079800.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":611136323.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
010820,퍼스텍,KOSPI,00148522,퍼스텍,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,OFS,2025,OFS,294842426804.0,207273257566.0,173103350935.0,10663228873.0,4348353305.0,2508074315.0,14726828528.0,10919360117.0,4620136432.0,READY,READY_Q2_SOURCE,2026,92241612171.0,61861083042.0,3412773071.0,1517066609.0,2685184327.0,2373268928.0,49.11,124.96,13.14,,NOT_DEFINED_NO_CLASSIFICATION,2025,OFS,OK,49999625426.0,"[{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""장기차입금"",""amount"":0.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":244374719.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":307327031.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
011070,LG이노텍,KOSPI,00105961,LG이노텍,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,21896603000000.0,21200755000000.0,20605290000000.0,665007000000.0,706043000000.0,830824000000.0,341262000000.0,449274000000.0,565201000000.0,READY,READY_Q2_SOURCE,2026,5527242000000.0,3934575000000.0,245753000000.0,11391000000.0,169667000000.0,-8677000000.0,40.48,2057.43,2055.36,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1406403000000.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""차입금"",""amount"":722253000000.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""차입금"",""amount"":1540157000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":11080000000.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":8720000000.0}]","[{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":31138000000.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
011170,롯데케미칼,KOSPI,00165413,롯데케미칼,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,18483005314922.0,19894809600093.0,19564417813545.0,-943115729953.0,-914535316186.0,-391637431583.0,-2476176326250.0,-1825555752135.0,-39243085252.0,READY,READY_Q2_SOURCE,2026,5686369979631.0,4085243338587.0,110138582640.0,-250486420551.0,194490759400.0,-471255514787.0,39.19,143.97,141.27,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1870312010924.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""차입금및사채"",""amount"":4442331827433.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""차입금및사채"",""amount"":4957055835186.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성리스부채"",""amount"":54377937796.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":160690555902.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":932815916199.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":11960861157.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
011200,HMM,KOSPI,00164645,HMM,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,10891443000000.0,11700224000000.0,8400969000000.0,1461202000000.0,3512847000000.0,584770000000.0,1878732000000.0,3782129000000.0,968692000000.0,READY,READY_Q2_SOURCE,2026,3401966000000.0,2622747000000.0,354118000000.0,233175000000.0,411399000000.0,471321000000.0,29.71,51.87,-12.71,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1760767000000.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""유동성장기부채"",""amount"":125279000000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued"",""account_nm"":""사채"",""amount"":0.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""장기차입금"",""amount"":126027000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성리스부채"",""amount"":963659000000.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":3971853000000.0}]","[{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":25291000000.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
011210,현대위아,KOSPI,00106623,현대위아,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,8481561000000.0,8180886000000.0,8165581000000.0,204413000000.0,218810000000.0,232802000000.0,116932000000.0,129472000000.0,52548000000.0,READY,READY_Q2_SOURCE,2026,2353743000000.0,2178558000000.0,50386000000.0,56331000000.0,50579000000.0,17318000000.0,8.04,-10.55,192.06,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1116473000000.0,"[{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기부채"",""amount"":408258000000.0},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":71245000000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued"",""account_nm"":""사채"",""amount"":349043000000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""장기차입금"",""amount"":380599000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":3477000000.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":10044000000.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":21000000.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
011280,태림포장,KOSPI,00153524,태림포장,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,753896340000.0,715375066000.0,719597767000.0,-4981829000.0,-16590677000.0,22183904000.0,-9187452000.0,-20491587000.0,10269631000.0,READY,READY_Q2_SOURCE,2026,212333009000.0,188103435000.0,4469541000.0,4255907000.0,5061984000.0,1120201000.0,12.88,5.02,351.88,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,853217000.0,"[{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성차입금"",""amount"":57752114000.0},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":190883812000.0},{""account_id"":""dart_LongTermBorrowingsGross"",""account_nm"":""차입금"",""amount"":45946900000.0}]",[],"[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":2300231000.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":1759682000.0}]","[{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""투자부동산감가상각비"",""amount"":919010000.0},{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비"",""amount"":2324272000.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비"",""amount"":30555155000.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
011300,우성머티리얼스,KOSPI,00132868,우성머티리얼스,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,24693017011.0,25486891894.0,33789509695.0,-2334614325.0,-10058669422.0,-9330409816.0,-7668669827.0,-32356567816.0,-42898920811.0,READY,READY_Q2_SOURCE,2026,2980228366.0,4824871787.0,-475309002.0,418763253.0,-1539713766.0,-1880119030.0,-38.23,-213.5,18.11,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1402422986.0,[],"[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":132555253.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":79591058.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":2574594268.0}]","[{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비에 대한 조정"",""amount"":454013697.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
011330,유니켐,KOSPI,00137207,유니켐,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,106243075628.0,68216069343.0,108288136804.0,-573400537.0,-6268370624.0,4743669656.0,-6555433408.0,-10229441710.0,-6253840152.0,READY,READY_Q2_SOURCE,2026,30962526364.0,30869360652.0,-2926476696.0,462171237.0,-3678693290.0,189267116.0,0.3,-733.2,-2043.65,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1351577685.0,"[{""account_id"":""dart_CurrentPortionOfBonds"",""account_nm"":""유동성사채"",""amount"":1577758723.0},{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""단기차입금"",""amount"":35720566137.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":301572443.0},{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""리스부채"",""amount"":265438631.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":8205150350.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":null}]","[{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""투자부동산 감가상각비"",""amount"":null},{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비에 대한 조정"",""amount"":19874546.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비에 대한 조정"",""amount"":5250985963.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
012200,계양전기,KOSPI,00102618,계양전기,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,389798757593.0,369125242685.0,381634129995.0,-27100264773.0,-15260824259.0,-3894777764.0,-36868256421.0,-61223109319.0,-1264724490.0,READY,READY_Q2_SOURCE,2026,97434303730.0,102181636363.0,-5111010615.0,-8518397525.0,-6110028999.0,-8568148544.0,-4.65,40.0,28.69,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,8078330696.0,"[{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""단기차입금"",""amount"":82490440000.0},{""account_id"":""dart_LongTermTradeAndOtherNonCurrentPayables"",""account_nm"":""장기차입금"",""amount"":15000000000.0}]","[{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""유동리스부채"",""amount"":1542320712.0},{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""비유동리스부채"",""amount"":647283619.0}]",[],"[{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비"",""amount"":61350603.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비"",""amount"":1915660597.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
012330,현대모비스,KOSPI,00164788,현대모비스,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,61118127000000.0,57236995000000.0,59254361000000.0,3357456000000.0,3073456000000.0,2295284000000.0,3664736000000.0,4060161000000.0,3423309000000.0,READY,READY_Q2_SOURCE,2026,16324696000000.0,15936241000000.0,975158000000.0,870000000000.0,1060230000000.0,934408000000.0,2.44,12.09,13.47,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,4922378000000.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""유동 차입금 및 비유동차입금(사채 포함)의 유동성 대체 부분 합계"",""amount"":1127064000000.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""비유동차입금(사채 포함)의 비유동성 부분"",""amount"":1818510000000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성리스부채"",""amount"":179614000000.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동성리스부채"",""amount"":542895000000.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
012450,한화에어로스페이스,KOSPI,00126566,한화에어로스페이스,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,26702901249000.0,11240121484000.0,7889686805000.0,3089320181000.0,1731878825000.0,594306104000.0,2201983086000.0,2539873461000.0,976918346000.0,READY,READY_Q2_SOURCE,2026,9292863597000.0,6310959074000.0,1365484214000.0,864517384000.0,1080545380000.0,286431742000.0,47.25,57.95,277.24,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,7713355500000.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""차입금및사채"",""amount"":6982167457000.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""차입금및사채"",""amount"":5412718897000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":83443405000.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":347044604000.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":27631516000.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":69002711000.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
013890,지누스,KOSPI,00150633,지누스,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,913180017856.0,920399251687.0,952282926124.0,25479423487.0,-5445946393.0,18342039200.0,-18505683599.0,-6798402948.0,5297181824.0,READY,READY_Q2_SOURCE,2026,147542224524.0,229465627387.0,-26700835147.0,29114479506.0,-22055421063.0,7567134613.0,-35.7,-191.71,-391.46,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,127478732931.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""차입금"",""amount"":162636876817.0},{""account_id"":""dart_LongTermBorrowingsGross"",""account_nm"":""차입금"",""amount"":15052162168.0}]",[],"[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":81490748711.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":83544273201.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
014830,유니드,KOSPI,00159786,유니드,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,1338757918765.0,1111631182007.0,1133715006136.0,87908807724.0,95444584358.0,32068843108.0,65259133113.0,76234953850.0,16264874026.0,READY,READY_Q2_SOURCE,2026,399849385224.0,340940040543.0,24243282160.0,32823667934.0,43059042208.0,23777024722.0,17.28,-26.14,81.1,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,68933686326.0,"[{""account_id"":""dart_CurrentPortionOfExchangeableBond"",""account_nm"":""사채"",""amount"":15105816267.0},{""account_id"":""dart_ExchangeableBondsNet"",""account_nm"":""사채"",""amount"":null},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""비유동차입금"",""amount"":107986821318.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":1869092005.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":4460762161.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
014990,인디에프,KOSPI,00106881,인디에프,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,104591440092.0,114737877861.0,126499790341.0,1191459864.0,-827177694.0,-2698436493.0,-107255720.0,-1362691726.0,-1654134615.0,READY,READY_Q2_SOURCE,2026,28297082376.0,27344805634.0,2283365577.0,1798592496.0,1508940746.0,1371059414.0,3.48,26.95,10.06,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,3963730179.0,"[{""account_id"":""ifrs-full_BondsIssued"",""account_nm"":""사채"",""amount"":0.0},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":18600000000.0},{""account_id"":""dart_LongTermBorrowingsGross"",""account_nm"":""장기차입금"",""amount"":0.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":5108837205.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동리스부채"",""amount"":6302095080.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":3395571125.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":993086339.0}]","[{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비"",""amount"":279677702.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비"",""amount"":7201577747.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-22T22:35:40+09:00
