stock_code,corp_name,report_name,rcept_dt,rcept_no,corp_cls,keywords,severity,relief_flag
030200,케이티,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000661,Y,주요주주변동,1,False
006740,블루산업개발,[기재정정]주요사항보고서(유상증자결정),20260511,20260511000628,Y,유상증자,3,False
000990,DB하이텍,전환청구권ㆍ신주인수권ㆍ교환청구권행사              ,20260511,20260511800809,Y,"교환청구,신주인수권,전환청구",3,False
181710,NHN,주식등의대량보유상황보고서(일반),20260511,20260511000639,Y,대량보유,1,False
000990,DB하이텍,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000626,Y,주요주주변동,1,False
015590,DKME,최대주주등소유주식변동신고서(최대주주변경시)              ,20260511,20260511800753,Y,최대주주변경,2,False
068270,셀트리온,[기재정정]유상증자결정(종속회사의주요경영사항)              ,20260511,20260511800663,Y,유상증자,3,False
415640,KB발해인프라,주식등의대량보유상황보고서(약식),20260511,20260511000583,Y,대량보유,1,False
009190,대양금속,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20260511,20260511800696,Y,"신주인수권,신주인수권행사",3,False
006200,한국전자홀딩스,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20260511,20260511800706,Y,"신주인수권,신주인수권행사",3,False
006740,블루산업개발,[기재정정]주요사항보고서(유상증자결정),20260511,20260511000544,Y,유상증자,3,False
007460,에이프로젠,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000570,Y,주요주주변동,1,False
009190,대양금속,[기재정정]주요사항보고서(유상증자결정),20260511,20260511000560,Y,유상증자,3,False
015590,DKME,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260511,20260511800664,Y,유상증자,3,False
004980,성신양회,주식등의대량보유상황보고서(약식),20260511,20260511000549,Y,대량보유,1,False
015590,DKME,최대주주변경              ,20260511,20260511800635,Y,최대주주변경,2,False
006800,미래에셋증권,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000539,Y,주요주주변동,1,False
000100,유한양행,주식등의대량보유상황보고서(약식),20260511,20260511000534,Y,대량보유,1,False
034020,두산에너빌리티,주식등의대량보유상황보고서(일반),20260511,20260511000526,Y,대량보유,1,False
096770,SK이노베이션,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000521,Y,주요주주변동,1,False
096770,SK이노베이션,주식등의대량보유상황보고서(약식),20260511,20260511000518,Y,대량보유,1,False
006800,미래에셋증권,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000508,Y,주요주주변동,1,False
006340,대원전선,주식등의대량보유상황보고서(약식),20260511,20260511000495,Y,대량보유,1,False
006800,미래에셋증권,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000494,Y,주요주주변동,1,False
005380,현대자동차,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000484,Y,주요주주변동,1,False
000270,기아,주식등의대량보유상황보고서(일반),20260511,20260511000455,Y,대량보유,1,False
003650,미창석유공업,주식등의대량보유상황보고서(약식),20260511,20260511000442,Y,대량보유,1,False
268280,미원에스씨,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000368,Y,주요주주변동,1,False
066970,엘앤에프,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000263,Y,주요주주변동,1,False
016580,환인제약,주식등의대량보유상황보고서(일반),20260511,20260511000215,Y,대량보유,1,False
417310,코람코더원리츠,주식등의대량보유상황보고서(약식),20260511,20260511000187,Y,대량보유,1,False
005930,삼성전자,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000085,Y,주요주주변동,1,False
093050,LF,주식등의대량보유상황보고서(약식),20260511,20260511000060,Y,대량보유,1,False
012750,에스원,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000036,Y,주요주주변동,1,False
000100,유한양행,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000027,Y,주요주주변동,1,False
000100,유한양행,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000017,Y,주요주주변동,1,False
000100,유한양행,임원ㆍ주요주주특정증권등소유상황보고서,20260511,20260511000013,Y,주요주주변동,1,False
006740,블루산업개발,[기재정정]주요사항보고서(유상증자결정),20260511,20260511000005,Y,유상증자,3,False
006740,블루산업개발,[기재정정]주요사항보고서(전환사채권발행결정),20260511,20260511000003,Y,"CB,CB발행",2,False
006740,블루산업개발,[기재정정]주요사항보고서(유상증자결정),20260511,20260511000002,Y,유상증자,3,False
006740,블루산업개발,주요사항보고서(전환사채권발행결정),20260511,20260508001078,Y,"CB,CB발행",2,False
006740,블루산업개발,[기재정정]주요사항보고서(전환사채권발행결정),20260511,20260508001077,Y,"CB,CB발행",2,False
006740,블루산업개발,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20260508,20260508801197,Y,"신주인수권,신주인수권행사",3,False
006740,블루산업개발,[기재정정]주요사항보고서(전환사채권발행결정),20260508,20260508001001,Y,"CB,CB발행",2,False
006490,프리티,[기재정정]주요사항보고서(유상증자결정),20260508,20260508001040,Y,유상증자,3,False
028260,삼성물산,주식등의대량보유상황보고서(일반),20260508,20260508001038,Y,대량보유,1,False
011330,유니켐,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20260508,20260508801189,Y,"신주인수권,신주인수권행사",3,False
009190,대양금속,주요사항보고서(유상증자결정),20260508,20260508000997,Y,유상증자,3,False
023530,롯데쇼핑,주식등의대량보유상황보고서(일반),20260508,20260508001034,Y,대량보유,1,False
004990,롯데지주,주식등의대량보유상황보고서(일반),20260508,20260508001025,Y,대량보유,1,False
183190,아세아시멘트,주식등의대량보유상황보고서(약식),20260508,20260508001019,Y,대량보유,1,False
012200,계양전기,주요사항보고서(유상증자결정),20260508,20260508000928,Y,유상증자,3,False
010780,아이에스동서,주식등의대량보유상황보고서(일반),20260508,20260508000966,Y,대량보유,1,False
032350,롯데관광개발,주식등의대량보유상황보고서(일반),20260508,20260508000959,Y,대량보유,1,False
317450,명인제약,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000954,Y,주요주주변동,1,False
003570,SNT다이내믹스,주식등의대량보유상황보고서(약식),20260508,20260508000931,Y,대량보유,1,False
317450,명인제약,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000926,Y,주요주주변동,1,False
007460,에이프로젠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000916,Y,주요주주변동,1,False
007460,에이프로젠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000891,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000879,Y,주요주주변동,1,False
317450,명인제약,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000869,Y,주요주주변동,1,False
005930,삼성전자,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000866,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000845,Y,주요주주변동,1,False
007460,에이프로젠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000844,Y,주요주주변동,1,False
357120,코람코라이프인프라리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000842,Y,주요주주변동,1,False
334890,이지스밸류플러스리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000840,Y,주요주주변동,1,False
088260,이리츠코크렙,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000839,Y,주요주주변동,1,False
293940,신한알파리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000837,Y,주요주주변동,1,False
330590,롯데리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000834,Y,주요주주변동,1,False
365550,ESR켄달스퀘어리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000833,Y,주요주주변동,1,False
451800,한화리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000829,Y,주요주주변동,1,False
448730,삼성FN리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000828,Y,주요주주변동,1,False
417310,코람코더원리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000827,Y,주요주주변동,1,False
404990,신한서부티엔디리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000826,Y,주요주주변동,1,False
396690,미래에셋글로벌리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000825,Y,주요주주변동,1,False
395400,SK리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000823,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000817,Y,주요주주변동,1,False
003060,에이프로젠바이오로직스,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000809,Y,주요주주변동,1,False
377190,디앤디플랫폼리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000808,Y,주요주주변동,1,False
007460,에이프로젠,주식등의대량보유상황보고서(일반),20260508,20260508000803,Y,대량보유,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000800,Y,주요주주변동,1,False
001210,금호전기,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000799,Y,주요주주변동,1,False
007460,에이프로젠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000798,Y,주요주주변동,1,False
317450,명인제약,주식등의대량보유상황보고서(일반),20260508,20260508000794,Y,대량보유,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000785,Y,주요주주변동,1,False
009810,플레이그램,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000783,Y,주요주주변동,1,False
002380,케이씨씨,주식등의대량보유상황보고서(일반),20260508,20260508000776,Y,대량보유,1,False
377300,카카오페이,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000775,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000767,Y,주요주주변동,1,False
009810,플레이그램,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000766,Y,주요주주변동,1,False
030200,케이티,자기주식처분결과보고서,20260508,20260508000764,Y,자사주처분,2,False
003060,에이프로젠바이오로직스,주식등의대량보유상황보고서(일반),20260508,20260508000762,Y,대량보유,1,False
007460,에이프로젠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000752,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000748,Y,주요주주변동,1,False
009810,플레이그램,[기재정정]전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20260508,20260508800874,Y,"신주인수권,신주인수권행사",3,False
377300,카카오페이,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000746,Y,주요주주변동,1,False
012170,아센디오,주요사항보고서(유상증자결정),20260508,20260508000720,Y,유상증자,3,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000735,Y,주요주주변동,1,False
323410,카카오뱅크,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000732,Y,주요주주변동,1,False
009810,플레이그램,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20260508,20260508800853,Y,"신주인수권,신주인수권행사",3,False
377300,카카오페이,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000724,Y,주요주주변동,1,False
004380,삼익THK,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000722,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000719,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000706,Y,주요주주변동,1,False
003060,에이프로젠바이오로직스,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000702,Y,주요주주변동,1,False
026940,부국철강,주식등의대량보유상황보고서(일반),20260508,20260508000699,Y,대량보유,1,False
377300,카카오페이,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000691,Y,주요주주변동,1,False
001130,대한제분,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000689,Y,주요주주변동,1,False
003060,에이프로젠바이오로직스,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000688,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000687,Y,주요주주변동,1,False
003060,에이프로젠바이오로직스,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000674,Y,주요주주변동,1,False
334890,이지스밸류플러스리츠,주식등의대량보유상황보고서(약식),20260508,20260508000669,Y,대량보유,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000665,Y,주요주주변동,1,False
003060,에이프로젠바이오로직스,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000659,Y,주요주주변동,1,False
003060,에이프로젠바이오로직스,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000643,Y,주요주주변동,1,False
000320,노루홀딩스,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000642,Y,주요주주변동,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000635,Y,주요주주변동,1,False
001130,대한제분,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000630,Y,주요주주변동,1,False
900140,엘브이엠씨,주식등의대량보유상황보고서(일반),20260508,20260508000620,Y,대량보유,1,False
000320,노루홀딩스,주식등의대량보유상황보고서(일반),20260508,20260508000610,Y,대량보유,1,False
035720,카카오,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000608,Y,주요주주변동,1,False
001460,BYC,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000603,Y,주요주주변동,1,False
001130,대한제분,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000588,Y,주요주주변동,1,False
000660,SK하이닉스,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000567,Y,주요주주변동,1,False
001130,대한제분,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000564,Y,주요주주변동,1,False
001520,동양,주식등의대량보유상황보고서(일반),20260508,20260508000549,Y,대량보유,1,False
001130,대한제분,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000539,Y,주요주주변동,1,False
298690,에어부산,주식등의대량보유상황보고서(약식),20260508,20260508000514,Y,대량보유,1,False
450080,에코프로머티,[기재정정]주식등의대량보유상황보고서(일반),20260508,20260508000509,Y,대량보유,1,False
450080,에코프로머티,[기재정정]주식등의대량보유상황보고서(일반),20260508,20260508000505,Y,대량보유,1,False
450080,에코프로머티,[기재정정]주식등의대량보유상황보고서(일반),20260508,20260508000499,Y,대량보유,1,False
450080,에코프로머티,[기재정정]주식등의대량보유상황보고서(일반),20260508,20260508000492,Y,대량보유,1,False
404990,신한서부티엔디리츠,주식등의대량보유상황보고서(약식),20260508,20260508000456,Y,대량보유,1,False
006800,미래에셋증권,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000455,Y,주요주주변동,1,False
001130,대한제분,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000451,Y,주요주주변동,1,False
086790,하나금융지주,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000446,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000438,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000434,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000427,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000425,Y,주요주주변동,1,False
350520,이지스레지던스리츠,주식등의대량보유상황보고서(약식),20260508,20260508000423,Y,대량보유,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000418,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000413,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000407,Y,주요주주변동,1,False
350520,이지스레지던스리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000405,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000403,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000399,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000394,Y,주요주주변동,1,False
000890,보해양조,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000389,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000385,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000380,Y,주요주주변동,1,False
000890,보해양조,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000377,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000376,Y,주요주주변동,1,False
334890,이지스밸류플러스리츠,주식등의대량보유상황보고서(약식),20260508,20260508000373,Y,대량보유,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000370,Y,주요주주변동,1,False
334890,이지스밸류플러스리츠,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000368,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000367,Y,주요주주변동,1,False
000890,보해양조,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000362,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000360,Y,주요주주변동,1,False
016610,DB증권,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000359,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000356,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000353,Y,주요주주변동,1,False
000890,보해양조,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000348,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000346,Y,주요주주변동,1,False
039490,키움증권,주식등의대량보유상황보고서(약식),20260508,20260508000344,Y,대량보유,1,False
016610,DB증권,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000340,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000337,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000332,Y,주요주주변동,1,False
357120,코람코라이프인프라리츠,주식등의대량보유상황보고서(약식),20260508,20260508000331,Y,대량보유,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000323,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000318,Y,주요주주변동,1,False
396690,미래에셋글로벌리츠,주식등의대량보유상황보고서(약식),20260508,20260508000315,Y,대량보유,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000314,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000309,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000305,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000303,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000300,Y,주요주주변동,1,False
033780,케이티앤지,주식등의대량보유상황보고서(약식),20260508,20260508000295,Y,대량보유,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000292,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000285,Y,주요주주변동,1,False
016880,웅진,주식등의대량보유상황보고서(약식),20260508,20260508000281,Y,대량보유,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000279,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000273,Y,주요주주변동,1,False
007460,에이프로젠,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260508,20260508800323,Y,유상증자,3,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000268,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000262,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000258,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000256,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000251,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000246,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000239,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000236,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000233,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000230,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000224,Y,주요주주변동,1,False
000270,기아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000221,Y,주요주주변동,1,False
005490,POSCO홀딩스,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000199,Y,주요주주변동,1,False
017940,E1,주식등의대량보유상황보고서(일반),20260508,20260508000131,Y,대량보유,1,False
229640,LS에코에너지,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000088,Y,주요주주변동,1,False
241560,두산밥캣,주식등의대량보유상황보고서(약식),20260508,20260508000068,Y,대량보유,1,False
001020,페이퍼코리아,임원ㆍ주요주주특정증권등소유상황보고서,20260508,20260508000043,Y,주요주주변동,1,False
005490,POSCO홀딩스,주식등의대량보유상황보고서(약식),20260508,20260508000029,Y,대량보유,1,False
005830,DB손해보험,주식등의대량보유상황보고서(일반),20260507,20260507000771,Y,대량보유,1,False
028670,팬오션,주식등의대량보유상황보고서(일반),20260507,20260507000756,Y,대량보유,1,False
085620,미래에셋생명,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000743,Y,주요주주변동,1,False
136490,선진,주식등의대량보유상황보고서(일반),20260507,20260507000740,Y,대량보유,1,False
002070,비비안,주식등의대량보유상황보고서(약식),20260507,20260507000738,Y,대량보유,1,False
011790,SKC,전환청구권ㆍ신주인수권ㆍ교환청구권행사              ,20260507,20260507800947,Y,"교환청구,신주인수권,전환청구",3,False
010580,에스엠벡셀,주식등의대량보유상황보고서(일반),20260507,20260507000732,Y,대량보유,1,False
415640,KB발해인프라,주식등의대량보유상황보고서(약식),20260507,20260507000723,Y,대량보유,1,False
432320,KB스타리츠,주식등의대량보유상황보고서(약식),20260507,20260507000717,Y,대량보유,1,False
009460,한창제지,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000696,Y,주요주주변동,1,False
011090,에넥스,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000692,Y,주요주주변동,1,False
011090,에넥스,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000679,Y,주요주주변동,1,False
009460,한창제지,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000677,Y,주요주주변동,1,False
460850,동국씨엠,주식등의대량보유상황보고서(약식),20260507,20260507000672,Y,대량보유,1,False
011090,에넥스,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000671,Y,주요주주변동,1,False
011000,진원생명과학,유상증자또는주식관련사채등의발행결과(자율공시)              ,20260507,20260507800762,Y,유상증자,3,False
460860,동국제강,주식등의대량보유상황보고서(약식),20260507,20260507000667,Y,대량보유,1,False
011090,에넥스,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000661,Y,주요주주변동,1,False
009460,한창제지,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000659,Y,주요주주변동,1,False
011090,에넥스,주식등의대량보유상황보고서(일반),20260507,20260507000653,Y,대량보유,1,False
009460,한창제지,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000632,Y,주요주주변동,1,False
001740,SK네트웍스,주식등의대량보유상황보고서(일반),20260507,20260507000629,Y,대량보유,1,False
017370,우신시스템,주식등의대량보유상황보고서(일반),20260507,20260507000624,Y,대량보유,1,False
009460,한창제지,주식등의대량보유상황보고서(일반),20260507,20260507000615,Y,대량보유,1,False
030720,동원수산,주식등의대량보유상황보고서(일반),20260507,20260507000613,Y,대량보유,1,False
138930,BNK금융지주,주식등의대량보유상황보고서(약식),20260507,20260507000611,Y,대량보유,1,False
003470,유안타증권,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000607,Y,주요주주변동,1,False
118000,메타케어,주식등의대량보유상황보고서(일반),20260507,20260507000594,Y,대량보유,1,False
118000,메타케어,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000591,Y,주요주주변동,1,False
000150,두산,주식등의대량보유상황보고서(일반),20260507,20260507000584,Y,대량보유,1,False
001740,SK네트웍스,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000582,Y,주요주주변동,1,False
069640,한세엠케이,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000561,Y,주요주주변동,1,False
006090,사조오양,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000557,Y,주요주주변동,1,False
069640,한세엠케이,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000554,Y,주요주주변동,1,False
023590,다우기술,주식등의대량보유상황보고서(일반),20260507,20260507000550,Y,대량보유,1,False
000660,SK하이닉스,자기주식처분결과보고서,20260507,20260507000542,Y,자사주처분,2,False
069640,한세엠케이,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000507,Y,주요주주변동,1,False
069640,한세엠케이,주식등의대량보유상황보고서(일반),20260507,20260507000505,Y,대량보유,1,False
081660,미스토홀딩스,주식등의대량보유상황보고서(약식),20260507,20260507000496,Y,대량보유,1,False
069640,한세엠케이,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000495,Y,주요주주변동,1,False
006200,한국전자홀딩스,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000432,Y,주요주주변동,1,False
002070,비비안,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000377,Y,주요주주변동,1,False
002070,비비안,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000368,Y,주요주주변동,1,False
002070,비비안,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000362,Y,주요주주변동,1,False
069640,한세엠케이,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000352,Y,주요주주변동,1,False
000720,현대건설,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000203,Y,주요주주변동,1,False
000720,현대건설,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000193,Y,주요주주변동,1,False
000120,CJ대한통운,주식등의대량보유상황보고서(약식),20260507,20260507000158,Y,대량보유,1,False
024890,대원화성,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000149,Y,주요주주변동,1,False
003920,남양유업,임원ㆍ주요주주특정증권등소유상황보고서,20260507,20260507000127,Y,주요주주변동,1,False
