stock_code,corp_code,corp_name,modify_date,source,stock_code_candidate_count
072430,00451116,아이레보,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
072450,00436728,리얼티코리아제1호기업구조조정부동산투자,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
072470,00359623,우리산업홀딩스,20221206,OPENDART_OFFICIAL_DOWNLOAD,1
072520,00408956,제넨바이오,20250618,OPENDART_OFFICIAL_DOWNLOAD,1
072530,00408585,나이스메탈,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
072710,00459871,농심홀딩스,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
072770,00583026,멤레이비티,20251229,OPENDART_OFFICIAL_DOWNLOAD,1
072870,00422284,메가스터디,20221202,OPENDART_OFFICIAL_DOWNLOAD,1
072950,00359261,빛샘전자,20260313,OPENDART_OFFICIAL_DOWNLOAD,1
072990,00527464,에이치시티,20260805,OPENDART_OFFICIAL_DOWNLOAD,1
073010,00328191,케이에스피,20260323,OPENDART_OFFICIAL_DOWNLOAD,1
073070,00235147,에이팸,20260305,OPENDART_OFFICIAL_DOWNLOAD,1
073110,00494218,엘엠에스,20230411,OPENDART_OFFICIAL_DOWNLOAD,1
073130,00441872,인스프리트,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
073190,00407771,듀오백,20260820,OPENDART_OFFICIAL_DOWNLOAD,1
073240,00481454,금호타이어,20260710,OPENDART_OFFICIAL_DOWNLOAD,1
073470,00458915,유레스메리츠제1호,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
073490,00462121,LIG아큐버,20260415,OPENDART_OFFICIAL_DOWNLOAD,1
073530,00459589,코크렙제3호CR리츠,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
073540,00442561,에프알텍,20260313,OPENDART_OFFICIAL_DOWNLOAD,1
073560,00413417,우리손에프앤지,20230403,OPENDART_OFFICIAL_DOWNLOAD,1
073570,00440712,리튬포어스,20260316,OPENDART_OFFICIAL_DOWNLOAD,1
073640,00373021,테라사이언스,20241121,OPENDART_OFFICIAL_DOWNLOAD,1
073710,00493501,씨디네트웍스,20220217,OPENDART_OFFICIAL_DOWNLOAD,1
073780,00321222,케이디세코,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
073930,00453752,제너시스템즈,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
074000,00447982,에스지피엠,20221228,OPENDART_OFFICIAL_DOWNLOAD,1
074130,00302801,디아이디,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
074140,00463050,엑스로드,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
074150,00418476,엠제이비,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
074430,00466428,아미노로직스,20240502,OPENDART_OFFICIAL_DOWNLOAD,1
074600,00468374,원익QnC,20240307,OPENDART_OFFICIAL_DOWNLOAD,1
074610,00469799,이엔플러스,20260407,OPENDART_OFFICIAL_DOWNLOAD,1
075130,00490179,플랜티넷,20221201,OPENDART_OFFICIAL_DOWNLOAD,1
075180,00305668,새론오토모티브,20260331,OPENDART_OFFICIAL_DOWNLOAD,1
075580,00415628,세진중공업,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
075970,00472890,동국알앤에스,20230323,OPENDART_OFFICIAL_DOWNLOAD,1
076080,00487546,웰크론한텍,20250326,OPENDART_OFFICIAL_DOWNLOAD,1
076090,00475532,테이크시스템즈,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
076170,00471989,지비에스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
076340,00321204,지에이이노더스,20250421,OPENDART_OFFICIAL_DOWNLOAD,1
076610,00483735,해성옵틱스,20231128,OPENDART_OFFICIAL_DOWNLOAD,1
076850,00465410,맥쿼리센트럴오피스기업구조조정부동산투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
077280,00473400,한컴지엠디,20200116,OPENDART_OFFICIAL_DOWNLOAD,1
077360,00471068,덕산하이메탈,20241104,OPENDART_OFFICIAL_DOWNLOAD,1
077500,00414601,유니퀘스트,20221212,OPENDART_OFFICIAL_DOWNLOAD,1
077960,00451268,케이이엔지,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
077970,00480455,STX엔진,20230331,OPENDART_OFFICIAL_DOWNLOAD,1
078000,00361488,텔코웨어,20250331,OPENDART_OFFICIAL_DOWNLOAD,1
078020,00330424,LS증권,20260325,OPENDART_OFFICIAL_DOWNLOAD,1
078070,00411385,유비쿼스홀딩스,20221208,OPENDART_OFFICIAL_DOWNLOAD,1
078130,00104573,국일제지,20260330,OPENDART_OFFICIAL_DOWNLOAD,1
078140,00442826,대봉엘에스,20250908,OPENDART_OFFICIAL_DOWNLOAD,1
078150,00255275,HB테크놀러지,20260325,OPENDART_OFFICIAL_DOWNLOAD,1
078160,00453929,메디포스트,20240701,OPENDART_OFFICIAL_DOWNLOAD,1
078340,00476498,컴투스,20251017,OPENDART_OFFICIAL_DOWNLOAD,1
078350,00488989,한양디지텍,20260130,OPENDART_OFFICIAL_DOWNLOAD,1
078420,00475286,동북아1호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
078520,00400857,에이블씨엔씨,20260319,OPENDART_OFFICIAL_DOWNLOAD,1
078590,00230814,휴림에이텍,20240321,OPENDART_OFFICIAL_DOWNLOAD,1
078600,00177816,대주전자재료,20221207,OPENDART_OFFICIAL_DOWNLOAD,1
078610,00450728,도움,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
078650,00477257,지나인제약,20241202,OPENDART_OFFICIAL_DOWNLOAD,1
078670,00537443,아구스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
078700,00477372,신지소프트,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
078780,00446460,아이디에스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
078860,00543204,아이오케이이엔엠,20260611,OPENDART_OFFICIAL_DOWNLOAD,1
078890,00441304,가온그룹,20230417,OPENDART_OFFICIAL_DOWNLOAD,1
078930,00500254,GS,20221227,OPENDART_OFFICIAL_DOWNLOAD,1
078940,00501970,퀀타피아,20260310,OPENDART_OFFICIAL_DOWNLOAD,1
079000,00455875,와토스코리아,20260331,OPENDART_OFFICIAL_DOWNLOAD,1
079160,00303873,CJ CGV,20250326,OPENDART_OFFICIAL_DOWNLOAD,1
079170,00202839,한창산업,20221201,OPENDART_OFFICIAL_DOWNLOAD,1
079190,00479705,케스피온,20260406,OPENDART_OFFICIAL_DOWNLOAD,1
079340,00480844,하이럭스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
079370,00442570,제우스,20260311,OPENDART_OFFICIAL_DOWNLOAD,1
079430,00300548,현대리바트,20260325,OPENDART_OFFICIAL_DOWNLOAD,1
079440,00176792,오렌지라이프생명보험,20210512,OPENDART_OFFICIAL_DOWNLOAD,1
079550,00503668,LIG디펜스앤에어로스페이스,20260415,OPENDART_OFFICIAL_DOWNLOAD,1
079560,00481223,시노펙스멤브레인,20260219,OPENDART_OFFICIAL_DOWNLOAD,1
079650,00130408,서산,20241022,OPENDART_OFFICIAL_DOWNLOAD,1
079660,00503899,사조해표,20240628,OPENDART_OFFICIAL_DOWNLOAD,1
079810,00445160,APS이노베이션,20260415,OPENDART_OFFICIAL_DOWNLOAD,1
079870,00363325,산양전기,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
079900,00372129,전진건설로봇,20250901,OPENDART_OFFICIAL_DOWNLOAD,1
079940,00506294,가비아,20251120,OPENDART_OFFICIAL_DOWNLOAD,1
079950,00409371,인베니아,20231117,OPENDART_OFFICIAL_DOWNLOAD,1
079960,00178790,동양이엔피,20260317,OPENDART_OFFICIAL_DOWNLOAD,1
079970,00596260,투비소프트,20250106,OPENDART_OFFICIAL_DOWNLOAD,1
079980,00362238,휴비스,20240327,OPENDART_OFFICIAL_DOWNLOAD,1
080000,00455981,에스엔유프리시젼,20241220,OPENDART_OFFICIAL_DOWNLOAD,1
080010,00454399,이상네트웍스,20231006,OPENDART_OFFICIAL_DOWNLOAD,1
080030,00502474,동북아2호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
080140,00441298,디보스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
080160,00456218,모두투어,20230713,OPENDART_OFFICIAL_DOWNLOAD,1
080180,00502793,아시아퍼시픽1호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
080220,00447487,제주반도체,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
080410,00504357,동북아6호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
080420,00480048,모다이노칩,20250808,OPENDART_OFFICIAL_DOWNLOAD,1
080440,00366793,에스제이케이,20210913,OPENDART_OFFICIAL_DOWNLOAD,1
080470,00486370,성창오토텍,20260330,OPENDART_OFFICIAL_DOWNLOAD,1
080520,00529815,오디텍,20221208,OPENDART_OFFICIAL_DOWNLOAD,1
080530,00308559,코디,20260721,OPENDART_OFFICIAL_DOWNLOAD,1
080570,00508566,국제개발,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
080580,00543107,오킨스전자,20230223,OPENDART_OFFICIAL_DOWNLOAD,1
080720,00532855,한국유니온제약,20260803,OPENDART_OFFICIAL_DOWNLOAD,1
080960,00505170,동북아3호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
080970,00505189,동북아4호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
080980,00505198,동북아5호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
081000,00508274,일진다이아,20260320,OPENDART_OFFICIAL_DOWNLOAD,1
081090,00582054,씨모텍,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
081150,00497631,티플랙스,20250502,OPENDART_OFFICIAL_DOWNLOAD,1
081180,00406222,쎄크,20260220,OPENDART_OFFICIAL_DOWNLOAD,1
081190,00505541,아시아퍼시픽2호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
081200,00505550,아시아퍼시픽3호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
081210,00505569,아시아퍼시픽4호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
081220,00481676,세미텍,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
081500,00535773,엑스씨이,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
081580,00364306,성우전자,20221212,OPENDART_OFFICIAL_DOWNLOAD,1
081660,00195229,미스토홀딩스,20250428,OPENDART_OFFICIAL_DOWNLOAD,1
081930,00510534,아시아퍼시픽8호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
081940,00510914,아시아퍼시픽9호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
081970,00584362,케이엑스넥스지,20230403,OPENDART_OFFICIAL_DOWNLOAD,1
082110,00510215,동북아8호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
082210,00327396,옵트론텍,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
082220,00535719,프렉코,20190226,OPENDART_OFFICIAL_DOWNLOAD,1
082240,00512550,아시아퍼시픽5호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
082250,00512541,아시아퍼시픽6호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
082260,00512532,아시아퍼시픽7호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
082270,00492894,젬백스,20251224,OPENDART_OFFICIAL_DOWNLOAD,1
082390,00496003,피엘에이,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
082640,00117267,동양생명보험,20260831,OPENDART_OFFICIAL_DOWNLOAD,1
082660,00442455,코스나인,20251120,OPENDART_OFFICIAL_DOWNLOAD,1
082740,00361008,한화엔진,20260309,OPENDART_OFFICIAL_DOWNLOAD,1
082800,00533191,비보존 제약,20230703,OPENDART_OFFICIAL_DOWNLOAD,1
082850,00369107,우리바이오,20241113,OPENDART_OFFICIAL_DOWNLOAD,1
082920,00154718,비츠로셀,20221209,OPENDART_OFFICIAL_DOWNLOAD,1
082930,00525527,실리콘화일,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083120,00518873,동북아9호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083160,00521956,현대경매부동산일호투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083310,00484682,엘오티베큠,20221209,OPENDART_OFFICIAL_DOWNLOAD,1
083350,00529310,동북아10호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083360,00529523,동북아11호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083370,00526447,동북아12호선박투자회사,20200623,OPENDART_OFFICIAL_DOWNLOAD,1
083380,00526465,동북아13호선박투자회사,20200504,OPENDART_OFFICIAL_DOWNLOAD,1
083390,00526474,동북아14호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083420,00454946,그린케미칼,20260317,OPENDART_OFFICIAL_DOWNLOAD,1
083450,00540863,GST,20250327,OPENDART_OFFICIAL_DOWNLOAD,1
083470,00475718,이엠앤아이,20260225,OPENDART_OFFICIAL_DOWNLOAD,1
083500,00476036,에프엔에스테크,20230216,OPENDART_OFFICIAL_DOWNLOAD,1
083550,00242934,케이엠,20250401,OPENDART_OFFICIAL_DOWNLOAD,1
083570,00533580,아시아퍼시픽10호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083580,00533793,아시아퍼시픽11호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083590,00533836,아시아퍼시픽12호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083600,00533757,아시아퍼시픽13호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083610,00533696,아시아퍼시픽14호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
083620,00533678,아시아퍼시픽15호선박투자회사,20170731,OPENDART_OFFICIAL_DOWNLOAD,1
083640,00475976,인콘,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
083650,00409788,비에이치아이,20251209,OPENDART_OFFICIAL_DOWNLOAD,1
083660,00406037,CSA 코스믹,20260828,OPENDART_OFFICIAL_DOWNLOAD,1
083790,00407814,CG인바이츠,20260330,OPENDART_OFFICIAL_DOWNLOAD,1
083930,00442145,아바코,20220225,OPENDART_OFFICIAL_DOWNLOAD,1
084010,00113225,대한제강,20260310,OPENDART_OFFICIAL_DOWNLOAD,1
084110,00228059,휴온스글로벌,20250401,OPENDART_OFFICIAL_DOWNLOAD,1
084160,00540784,골든브릿지더블유엠경매부동산일호투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
084180,00243979,수성웹툰,20260723,OPENDART_OFFICIAL_DOWNLOAD,1
084240,00538497,동북아15호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
084370,00531014,유진테크,20250901,OPENDART_OFFICIAL_DOWNLOAD,1
084440,00531078,유비온,20251124,OPENDART_OFFICIAL_DOWNLOAD,1
084450,00446831,세실,20240628,OPENDART_OFFICIAL_DOWNLOAD,1
084650,00545114,랩지노믹스,20250624,OPENDART_OFFICIAL_DOWNLOAD,1
084670,00540641,동양고속,20240329,OPENDART_OFFICIAL_DOWNLOAD,1
084680,00540605,이월드,20260130,OPENDART_OFFICIAL_DOWNLOAD,1
084690,00539274,대상홀딩스,20221206,OPENDART_OFFICIAL_DOWNLOAD,1
084730,00438036,팅크웨어,20220221,OPENDART_OFFICIAL_DOWNLOAD,1
084810,00507257,아이알디,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
084850,00579980,아이티엠반도체,20260313,OPENDART_OFFICIAL_DOWNLOAD,1
084870,00409672,티비에이치글로벌,20230922,OPENDART_OFFICIAL_DOWNLOAD,1
084990,00359395,헬릭스미스,20250115,OPENDART_OFFICIAL_DOWNLOAD,1
085310,00172228,엔케이,20250811,OPENDART_OFFICIAL_DOWNLOAD,1
085370,00549925,루트로닉,20240328,OPENDART_OFFICIAL_DOWNLOAD,1
085450,00543073,굿앤리치부동산공경매투자회사1호,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
085620,00112332,미래에셋생명,20260720,OPENDART_OFFICIAL_DOWNLOAD,1
085660,00525679,차바이오텍,20260305,OPENDART_OFFICIAL_DOWNLOAD,1
085670,00493510,뉴프렉스,20260515,OPENDART_OFFICIAL_DOWNLOAD,1
085680,00540021,모빌탑,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
085810,00364254,알티캐스트,20251231,OPENDART_OFFICIAL_DOWNLOAD,1
085910,00447928,네오티스,20230206,OPENDART_OFFICIAL_DOWNLOAD,1
085980,00461690,세화피앤씨,20170919,OPENDART_OFFICIAL_DOWNLOAD,1
085990,00480905,영찬테크,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
086040,00447502,바이오톡스텍,20221202,OPENDART_OFFICIAL_DOWNLOAD,1
086060,00491053,진바이오텍,20221123,OPENDART_OFFICIAL_DOWNLOAD,1
086080,00364111,다이노나,20211122,OPENDART_OFFICIAL_DOWNLOAD,1
086200,00413824,제이앤유글로벌,20180508,OPENDART_OFFICIAL_DOWNLOAD,1
086220,00523176,광동헬스바이오,20260305,OPENDART_OFFICIAL_DOWNLOAD,1
086250,00166333,화신테크,20240718,OPENDART_OFFICIAL_DOWNLOAD,1
086280,00360595,현대글로비스,20240108,OPENDART_OFFICIAL_DOWNLOAD,1
086390,00540447,유니테스트,20250331,OPENDART_OFFICIAL_DOWNLOAD,1
086450,00114808,동국제약,20240701,OPENDART_OFFICIAL_DOWNLOAD,1
086460,00548519,큐러블,20260319,OPENDART_OFFICIAL_DOWNLOAD,1
086520,00536541,에코프로,20241227,OPENDART_OFFICIAL_DOWNLOAD,1
086670,00524786,비엠티,20260325,OPENDART_OFFICIAL_DOWNLOAD,1
086710,00132202,선진뷰티사이언스,20250220,OPENDART_OFFICIAL_DOWNLOAD,1
086720,00543523,코크렙제7호위탁관리부동산투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
086790,00547583,하나금융지주,20260306,OPENDART_OFFICIAL_DOWNLOAD,1
086820,00560982,바이오솔루션,20251201,OPENDART_OFFICIAL_DOWNLOAD,1
086830,00317830,신양오라컴디스플레이,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
086890,00526872,이수앱지스,20260303,OPENDART_OFFICIAL_DOWNLOAD,1
086900,00580199,메디톡스,20240701,OPENDART_OFFICIAL_DOWNLOAD,1
086960,00445841,MDS테크,20250224,OPENDART_OFFICIAL_DOWNLOAD,1
086980,00303794,쇼박스,20241125,OPENDART_OFFICIAL_DOWNLOAD,1
087010,00415868,펩트론,20260309,OPENDART_OFFICIAL_DOWNLOAD,1
087220,00454265,스틸플라워,20190213,OPENDART_OFFICIAL_DOWNLOAD,1
087260,00556615,모바일어플라이언스,20260630,OPENDART_OFFICIAL_DOWNLOAD,1
087600,00495086,픽셀플러스,20240327,OPENDART_OFFICIAL_DOWNLOAD,1
087730,00496225,이엠네트웍스,20221124,OPENDART_OFFICIAL_DOWNLOAD,1
088010,00548865,동북아21호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
088020,00540304,네이쳐글로벌,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
088130,00489243,동아엘텍,20260323,OPENDART_OFFICIAL_DOWNLOAD,1
088260,00544452,이리츠코크렙,20260320,OPENDART_OFFICIAL_DOWNLOAD,1
088280,00561723,쏘닉스,20231107,OPENDART_OFFICIAL_DOWNLOAD,1
088290,00409140,이원컴포텍,20260529,OPENDART_OFFICIAL_DOWNLOAD,1
088340,00407294,유라클,20260224,OPENDART_OFFICIAL_DOWNLOAD,1
088350,00113058,한화생명,20250806,OPENDART_OFFICIAL_DOWNLOAD,1
088390,00494476,이녹스,20250331,OPENDART_OFFICIAL_DOWNLOAD,1
088510,00554468,굿앤리치부동산공경매투자회사2호,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
088700,00450214,마이스코,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
088790,00557933,진도,20240829,OPENDART_OFFICIAL_DOWNLOAD,1
088800,00556907,에이스테크,20250401,OPENDART_OFFICIAL_DOWNLOAD,1
088810,00560991,맥스브로,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
088910,00228712,동우팜투테이블,20230403,OPENDART_OFFICIAL_DOWNLOAD,1
088960,00355821,씨티엘테크,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
088980,00435297,맥쿼리인프라,20200715,OPENDART_OFFICIAL_DOWNLOAD,1
089010,00371485,켐트로닉스,20250102,OPENDART_OFFICIAL_DOWNLOAD,1
089030,00535676,테크윙,20240223,OPENDART_OFFICIAL_DOWNLOAD,1
089140,00416414,넥스턴앤롤코리아,20251114,OPENDART_OFFICIAL_DOWNLOAD,1
089150,00441447,케이씨티,20240327,OPENDART_OFFICIAL_DOWNLOAD,1
089170,00557067,동북아27호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
089180,00557058,동북아28호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
089190,00557049,동북아29호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
089200,00557030,동북아30호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
089230,00519252,THE E&M,20260119,OPENDART_OFFICIAL_DOWNLOAD,1
089240,00535588,네오세미테크,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
089470,00357935,HDC현대EP,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
089480,00220181,평산,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
089530,00458562,에이티세미콘,20250321,OPENDART_OFFICIAL_DOWNLOAD,1
089590,00555874,제주항공,20221227,OPENDART_OFFICIAL_DOWNLOAD,1
089600,00486097,KT나스미디어,20250821,OPENDART_OFFICIAL_DOWNLOAD,1
089790,00365457,제이티,20240402,OPENDART_OFFICIAL_DOWNLOAD,1
089850,00592653,유비벨록스,20240418,OPENDART_OFFICIAL_DOWNLOAD,1
089860,00545716,롯데렌탈,20260902,OPENDART_OFFICIAL_DOWNLOAD,1
089890,00365934,코세스,20240221,OPENDART_OFFICIAL_DOWNLOAD,1
089970,00544577,브이엠,20240424,OPENDART_OFFICIAL_DOWNLOAD,1
089980,00181299,상아프론테크,20221230,OPENDART_OFFICIAL_DOWNLOAD,1
090080,00573579,평화산업,20230330,OPENDART_OFFICIAL_DOWNLOAD,1
090090,00581000,디앤샵,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
090120,00491336,잘만테크,20220225,OPENDART_OFFICIAL_DOWNLOAD,1
090150,00365624,아이윈,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
090350,00583442,노루페인트,20260323,OPENDART_OFFICIAL_DOWNLOAD,1
090360,00536523,로보스타,20240326,OPENDART_OFFICIAL_DOWNLOAD,1
090370,00442835,메타랩스,20260622,OPENDART_OFFICIAL_DOWNLOAD,1
090410,00454937,덕신이피씨,20260901,OPENDART_OFFICIAL_DOWNLOAD,1
090430,00583424,아모레퍼시픽,20240102,OPENDART_OFFICIAL_DOWNLOAD,1
090460,00447609,비에이치,20230620,OPENDART_OFFICIAL_DOWNLOAD,1
090470,00493185,제이스로보틱스,20260427,OPENDART_OFFICIAL_DOWNLOAD,1
090540,00560025,코크렙제8호위탁관리부동산투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
090710,00540429,휴림로봇,20221207,OPENDART_OFFICIAL_DOWNLOAD,1
090730,00163789,심팩메탈,20180717,OPENDART_OFFICIAL_DOWNLOAD,1
090740,00495554,와이앤넥스트,20260224,OPENDART_OFFICIAL_DOWNLOAD,1
090850,00656951,현대이지웰,20250325,OPENDART_OFFICIAL_DOWNLOAD,1
090970,00580603,코리아퍼시픽01호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
090980,00580612,코리아퍼시픽02호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
090990,00580621,코리아퍼시픽03호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
091000,00580630,코리아퍼시픽04호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
091090,00585219,세원이앤씨,20260310,OPENDART_OFFICIAL_DOWNLOAD,1
091120,00541163,이엠텍,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
091270,00612115,유디피,20210511,OPENDART_OFFICIAL_DOWNLOAD,1
091340,00580667,S&K폴리텍,20251105,OPENDART_OFFICIAL_DOWNLOAD,1
091440,00560122,한울소재과학,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
091580,00480783,상신이디피,20250401,OPENDART_OFFICIAL_DOWNLOAD,1
091590,00108001,남화토건,20260615,OPENDART_OFFICIAL_DOWNLOAD,1
091690,00543231,디지텍시스템스,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
091700,00490151,파트론,20230327,OPENDART_OFFICIAL_DOWNLOAD,1
091810,00671376,트리니티항공,20260514,OPENDART_OFFICIAL_DOWNLOAD,1
091970,00542074,LSK아이로봇,20260623,OPENDART_OFFICIAL_DOWNLOAD,1
091990,00554024,셀트리온헬스케어,20240112,OPENDART_OFFICIAL_DOWNLOAD,1
092040,00545734,아미코젠,20240701,OPENDART_OFFICIAL_DOWNLOAD,1
092070,00569691,디엔에프,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
092130,00634728,이크레더블,20230330,OPENDART_OFFICIAL_DOWNLOAD,1
092190,00488402,서울바이오시스,20250328,OPENDART_OFFICIAL_DOWNLOAD,1
092200,00112165,디아이씨,20230216,OPENDART_OFFICIAL_DOWNLOAD,1
092220,00589127,KEC,20250328,OPENDART_OFFICIAL_DOWNLOAD,1
092230,00587466,KPX홀딩스,20221128,OPENDART_OFFICIAL_DOWNLOAD,1
092300,00367455,현우산업,20230220,OPENDART_OFFICIAL_DOWNLOAD,1
092440,00106614,기신정기,20240813,OPENDART_OFFICIAL_DOWNLOAD,1
092460,00528515,한라IMS,20250327,OPENDART_OFFICIAL_DOWNLOAD,1
092590,00578325,럭스피아,20260312,OPENDART_OFFICIAL_DOWNLOAD,1
092600,00537337,앤씨앤,20260814,OPENDART_OFFICIAL_DOWNLOAD,1
092630,00587101,바다로3호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
092730,00551920,네오팜,20230713,OPENDART_OFFICIAL_DOWNLOAD,1
092780,00117726,DYP,20260324,OPENDART_OFFICIAL_DOWNLOAD,1
092790,00220613,넥스틸,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
092870,00611736,엑시콘,20260327,OPENDART_OFFICIAL_DOWNLOAD,1
092970,00586652,거북선1호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
093050,00593032,LF,20221209,OPENDART_OFFICIAL_DOWNLOAD,1
093190,00478900,빅솔론,20230217,OPENDART_OFFICIAL_DOWNLOAD,1
093230,00480950,이아이디,20250911,OPENDART_OFFICIAL_DOWNLOAD,1
093240,00441243,형지엘리트,20241002,OPENDART_OFFICIAL_DOWNLOAD,1
093320,00603348,케이아이엔엑스,20240902,OPENDART_OFFICIAL_DOWNLOAD,1
093370,00595191,후성,20240314,OPENDART_OFFICIAL_DOWNLOAD,1
093380,00155373,풍강,20221027,OPENDART_OFFICIAL_DOWNLOAD,1
093400,00592583,코리아퍼시픽05호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
093410,00592592,코리아퍼시픽06호선박투자회사,20170630,OPENDART_OFFICIAL_DOWNLOAD,1
093510,00521433,엔지브이아이,20260310,OPENDART_OFFICIAL_DOWNLOAD,1
093520,00596677,매커스,20260401,OPENDART_OFFICIAL_DOWNLOAD,1
093640,00536888,케이알엠,20231215,OPENDART_OFFICIAL_DOWNLOAD,1
