name,ticker,market,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,target1_ref,target2_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_1m_intraday,high_1m_intraday,low_1m_close,high_1m_close,range_1m_pct,position_in_1m_range_pct,data_rows_1m,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,return_1m_pct,return_3m_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,market_cap,listed_shares,data_rows,source_used,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,supply_check_status,supply_check_scope,supply_check_limited_reason,supply_burden_detected,supply_burden_flag,supply_burden_level,supply_burden_keywords,supply_burden_latest_report_date,supply_burden_latest_report_name,supply_burden_report_count,supply_burden_checked_at_kst
삼성화재우,000815,KOSPI,OK,2026-08-19,401500,381000,397500,419500,434500,377000,8230.0,2.06,2.2,369000.0,418500.0,374500,414500,13.41,65.66,22,361500.0,446000.0,366000,439000,23.37,47.34,7.21,5.8,8575,3459108000,4514753159,True,1207318530000,3007020,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
삼아알미늄,006110,KOSPI,OK,2026-08-19,54200,45950,53200,61400,67400,44300,3295.0,6.43,2.6,25750.0,62000.0,27000,58000,140.78,78.48,22,25750.0,100100.0,27000,96400,288.74,38.26,70.71,-40.37,116549,6399793400,8036835643,False,819691261000,15123455,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-2641423371,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260701,주식등의대량보유상황보고서(약식),1,2026-08-20T09:00:17+09:00
삼양사,145990,KOSPI,OK,2026-08-19,45050,43300,44600,46400,47800,42950,697.0,1.59,2.4,41600.0,46000.0,42350,45700,10.58,78.41,22,40750.0,47050.0,41500,46900,15.46,68.25,0.9,2.04,7967,356289800,422759051,True,464620877450,10313449,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,64138904045,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,유상증자,20260618,유상증자결정(종속회사의주요경영사항)              ,1,2026-08-20T09:00:17+09:00
삼양사우,145995,KOSPI,OK,2026-08-19,32550,31900,32200,33550,34550,31800,253.0,0.78,2.1,32050.0,34000.0,32550,33950,6.08,25.64,22,30000.0,34000.0,30400,33950,13.33,63.75,-0.31,0.93,215,6987450,12330095,True,12045778500,370070,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
삼양식품,003230,KOSPI,OK,2026-08-19,1304000,1222000,1291000,1344000,1395000,1206000,32800.0,2.8,1.9,1029000.0,1392000.0,1053000,1334000,35.28,75.76,22,1011000.0,1438000.0,1053000,1391000,42.24,68.62,23.84,-6.25,51770,68664226500,86104342775,False,9823051560000,7533015,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,353313697185,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260803,임원ㆍ주요주주특정증권등소유상황보고서,8,2026-08-20T09:00:17+09:00
삼양패키징,272550,KOSPI,OK,2026-08-19,9940,9550,9840,10240,10550,9470,156.0,1.75,2.4,8400.0,10150.0,8450,10050,20.83,88.0,22,7900.0,10350.0,7900,10270,31.01,83.27,15.72,-2.55,16161,158188855,241138547,True,149779955640,15068406,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,17500797033,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
삼양홀딩스,000070,KOSPI,OK,2026-08-19,59700,57500,59100,61500,63300,57100,879.0,1.56,3.2,54400.0,61300.0,54500,60900,12.68,76.81,22,51500.0,61300.0,51900,60900,19.03,83.67,7.37,-0.5,8649,514718500,517114845,True,463462502700,7763191,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,89680065933,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260727,임원ㆍ주요주주특정증권등소유상황보고서,4,2026-08-20T09:00:17+09:00
삼영,003720,KOSPI,OK,2026-08-19,6830,5900,6720,7650,8310,5720,371.0,4.69,2.3,5120.0,8280.0,5300,7680,61.72,54.11,22,5120.0,13910.0,5300,13250,171.68,19.45,20.04,-34.26,183572,1246193695,3513303705,True,232220000000,34000000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,13181764842,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260803,주식등의대량보유상황보고서(일반),1,2026-08-20T09:00:17+09:00
삼영무역,002810,KOSPI,OK,2026-08-19,23000,21950,22750,23700,24400,21750,417.0,1.97,2.0,20350.0,24550.0,20650,23700,20.64,63.1,22,18200.0,24550.0,18750,23700,34.89,75.59,11.38,7.48,14072,322623650,690013307,True,424739804000,18466948,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,13545744970,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260701,주식등의대량보유상황보고서(일반),1,2026-08-20T09:00:17+09:00
삼영전자,005680,KOSPI,OK,2026-08-19,12690,12030,12550,13700,14520,11550,458.0,3.25,1.9,11910.0,14480.0,12360,14340,21.58,30.35,22,11910.0,17990.0,12160,16700,51.05,12.83,-5.23,-2.31,46237,591453025,463645561,True,253800000000,20000000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,5252303386,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
삼원강재,023000,KOSPI,OK,2026-08-19,2245,2200,2225,2310,2380,2190,19.0,0.86,2.1,2115.0,2280.0,2130,2260,7.8,78.79,22,2050.0,2325.0,2100,2295,13.41,70.91,3.46,-1.75,26608,59186263,79562295,True,89216201220,39739956,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,5034855346,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
삼익THK,004380,KOSPI,OK,2026-08-19,8630,7850,8540,9320,9880,7690,313.0,3.43,2.4,6760.0,9200.0,7020,8990,36.09,76.64,22,6760.0,14590.0,7020,14100,115.83,23.88,13.4,-34.97,22634,195273365,357403320,True,178641000000,20700000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-2120495823,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260602,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-08-20T09:00:17+09:00
삼익악기,002450,KOSPI,OK,2026-08-19,1109,1062,1098,1151,1185,1052,19.0,1.58,2.2,1045.0,1168.0,1077,1155,11.77,52.03,22,1045.0,1357.0,1077,1349,29.86,20.51,-0.09,-17.79,206783,226781865,197490048,True,100398784735,90530915,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,11651120963,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260721,주식등의대량보유상황보고서(일반),6,2026-08-20T09:00:17+09:00
삼일씨엔에스,004440,KOSPI,OK,2026-08-19,4830,4310,4765,5290,5660,4205,208.0,3.84,2.4,4200.0,5790.0,4525,5430,37.86,39.62,22,4200.0,7800.0,4415,7500,85.71,17.5,-3.21,-20.56,26483,127723724,179049364,True,61495304010,12731947,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3777132865,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
삼일제약,000520,KOSPI,OK,2026-08-19,6220,5630,6150,6740,7160,5510,236.0,3.5,2.2,5610.0,8100.0,5830,7270,44.39,24.5,22,5500.0,8370.0,5830,8010,52.18,25.09,4.71,-22.35,47825,299640235,860994233,True,134923064420,21691811,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-14706526900,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,유상증자,주요주주변동",20260721,주식등의대량보유상황보고서(일반),9,2026-08-20T09:00:17+09:00
삼정펄프,009770,KOSPI,OK,2026-08-19,27850,27000,27550,28700,29550,26800,342.0,1.27,1.8,24750.0,28950.0,26450,28500,16.97,73.81,22,24750.0,29250.0,25400,28750,18.18,68.89,1.46,-3.13,1002,27525250,105062646,True,69624192350,2499971,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1068828046,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
삼진제약,005500,KOSPI,OK,2026-08-19,17500,16750,17320,18370,19080,16310,395.0,1.99,1.7,16580.0,18890.0,17010,18690,13.93,39.83,22,16580.0,25900.0,17010,24700,56.21,9.87,0.0,-29.15,68610,1205177080,844583260,True,233100000000,13320000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,10740582553,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260810,임원ㆍ주요주주특정증권등소유상황보고서,12,2026-08-20T09:00:17+09:00
삼천리,004690,KOSPI,OK,2026-08-19,130100,125100,128800,134000,138000,124100,2010.0,1.7,2.0,108400.0,130800.0,111100,130100,20.66,96.88,22,107600.0,132000.0,109900,130100,22.68,92.21,17.1,2.28,30369,3844853350,1164108272,True,471843687700,3626777,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,138218905760,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,유상증자,주요주주변동",20260716,[기재정정]유상증자결정(종속회사의주요경영사항)              ,7,2026-08-20T09:00:17+09:00
삼호개발,010960,KOSPI,OK,2026-08-19,3130,2780,3090,3440,3690,2710,140.0,3.97,1.9,2700.0,3480.0,2850,3330,28.89,55.13,22,2700.0,5500.0,2850,4460,103.7,15.36,-4.28,-11.46,224688,706130698,1065494821,True,75495600000,24120000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2109947341,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"교환청구,대량보유,신주인수권,전환청구,주요주주변동",20260707,임원ㆍ주요주주특정증권등소유상황보고서,3,2026-08-20T09:00:17+09:00
삼화왕관,004450,KOSPI,OK,2026-08-19,26450,25650,26200,27250,28050,25500,315.0,1.23,2.1,24100.0,27750.0,24350,27250,15.15,64.38,22,24100.0,27750.0,24350,27250,15.15,64.38,5.17,-2.94,6492,170745050,31968352,True,56983324550,2154379,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2845669293,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
삼화전기,009470,KOSPI,OK,2026-08-19,23050,19010,22550,26600,29500,18200,1615.0,5.44,2.3,17800.0,26700.0,18560,25550,50.0,58.99,22,17800.0,49700.0,18560,44800,179.21,16.46,6.22,-30.78,34837,807516325,1482842165,True,152448551000,6613820,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,4750650575,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260701,주식등의대량보유상황보고서(약식),1,2026-08-20T09:00:17+09:00
삼화전자,011230,KOSPI,OK,2026-08-19,2680,2115,2610,3180,3585,1999,227.0,7.98,2.2,2400.0,3370.0,2485,3000,40.42,28.87,22,2010.0,4820.0,2050,3905,139.8,23.84,3.68,23.22,392962,1066046318,3886193764,True,51364303800,19165785,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-3605877831,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260623,주식등의대량보유상황보고서(일반),1,2026-08-20T09:00:17+09:00
삼화콘덴서,001820,KOSPI,OK,2026-08-19,94000,70900,91200,114400,131000,66200,9250.0,8.5,2.2,56500.0,110800.0,57800,103300,96.11,69.06,22,56500.0,196800.0,57800,190100,248.32,26.73,17.5,47.1,435481,41202308400,71246660970,False,977130000000,10395000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,13334863674,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,대량보유,20260804,주식등의대량보유상황보고서(약식),3,2026-08-20T09:00:17+09:00
상상인증권,001290,KOSPI,OK,2026-08-19,929,830,917,1017,1088,810,40.0,4.74,2.3,587.0,1398.0,587,1205,138.16,42.17,22,587.0,1398.0,587,1205,138.16,42.17,35.23,-16.91,616216,571087373,2520446163,True,100645184480,108337120,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,8452882482,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260709,주식등의대량보유상황보고서(약식),2,2026-08-20T09:00:17+09:00
상신브레이크,041650,KOSPI,OK,2026-08-19,2180,2080,2160,2265,2340,2060,40.0,1.8,2.8,1900.0,2315.0,1936,2250,21.84,67.47,22,1900.0,2670.0,1936,2605,40.53,36.36,2.59,-14.68,11194,24344950,47300219,True,46807761000,21471450,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3140105518,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
새론오토모티브,075180,KOSPI,OK,2026-08-19,2980,2865,2950,3070,3160,2845,45.0,1.58,1.5,2665.0,3025.0,2790,2995,13.51,87.5,22,2615.0,3065.0,2650,3030,17.21,81.11,1.53,-0.33,18699,55105770,58827430,True,57216000000,19200000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-2369384446,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260616,주식등의대량보유상황보고서(일반),1,2026-08-20T09:00:17+09:00
샘표,007540,KOSPI,OK,2026-08-19,44250,42550,43800,45750,47100,42250,672.0,1.54,1.9,41750.0,46650.0,42000,46050,11.74,51.02,22,39750.0,49000.0,39850,47900,23.27,48.65,4.86,-7.62,3118,137045450,188254380,True,127254150000,2875800,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,10959401284,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
샘표식품,248170,KOSPI,OK,2026-08-19,23350,22450,23100,24150,24850,22250,362.0,1.58,2.8,21050.0,25150.0,21850,24500,19.48,56.1,22,20450.0,27500.0,20550,25800,34.47,41.13,1.52,-9.5,5179,120011250,250511391,True,106669478100,4568286,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,11507035114,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260708,임원ㆍ주요주주특정증권등소유상황보고서,2,2026-08-20T09:00:17+09:00
서연,007860,KOSPI,OK,2026-08-19,8100,7570,8020,8570,8960,7460,214.0,2.66,2.0,6550.0,8520.0,6840,8470,30.08,78.68,22,6550.0,9580.0,6840,9340,46.26,51.16,12.19,-7.74,22370,180168760,264600370,True,190186736400,23479844,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,119448150420,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
서연이화,200880,KOSPI,OK,2026-08-19,12100,11120,11980,12960,13670,10920,392.0,3.34,2.4,9390.0,13130.0,9820,13050,39.83,72.46,22,9390.0,15200.0,9820,14450,61.87,46.64,17.02,-8.4,33515,405510710,852928043,True,327044087700,27028437,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,99643592705,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
서울가스,017390,KOSPI,OK,2026-08-19,54900,53100,54400,56500,58200,52700,734.0,1.32,2.6,51800.0,57100.0,52000,56800,10.23,58.49,22,51800.0,61900.0,52000,60800,19.5,30.69,0.0,-9.7,6680,362283250,229149427,True,271755000000,4950000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,19693483669,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260619,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-08-20T09:00:17+09:00
서울보증보험,031210,KOSPI,OK,2026-08-19,43400,41550,42950,45000,46350,41200,731.0,1.69,2.2,40800.0,45000.0,41250,44900,10.29,61.9,22,39650.0,48700.0,40100,48100,22.82,41.44,5.21,-9.77,493011,20918756275,2152416446,True,3030257353200,69821598,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,180491968226,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
서울식품,004410,KOSPI,OK,2026-08-19,1173,1061,1160,1260,1352,1039,45.0,15.29,2.7,934.0,1198.0,951,1173,28.27,90.53,22,,1615.0,158,1436,,72.63,20.31,642.41,209302,242644674,397464851,True,46280730249,39455013,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,102157915,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260813,주식등의대량보유상황보고서(일반),1,2026-08-20T09:00:17+09:00
서울식품우,004415,KOSPI,OK,2026-08-19,5250,3835,5080,6500,7520,3550,566.0,19.98,2.4,3355.0,6610.0,3920,6600,97.02,58.22,22,,11430.0,1193,11400,,45.93,9.6,340.07,5037,26586170,94468844,True,1167862500,222450,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
서원,021050,KOSPI,OK,2026-08-19,1150,1076,1138,1215,1269,1061,30.0,2.64,2.4,885.0,1180.0,910,1150,33.33,89.83,22,885.0,1598.0,910,1538,80.56,37.17,15.0,-20.74,543816,624202296,320006820,True,54595778500,47474590,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,55002274858,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
서흥,008490,KOSPI,OK,2026-08-19,23200,21400,22950,24800,26100,21050,722.0,3.47,1.9,19310.0,30550.0,19610,28650,58.21,34.61,22,16000.0,30550.0,16200,28650,90.94,49.48,16.29,-0.85,88930,2072858775,2172221665,True,268403421600,11569113,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,43727404308,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
선도전기,007610,KOSPI,OK,2026-08-19,4295,3310,4170,5230,5990,3175,423.0,7.45,2.3,3275.0,5280.0,3405,4725,61.22,50.87,22,3275.0,11770.0,3405,11500,259.39,12.01,-1.26,-55.72,220194,949006168,2635772064,True,77310000000,18000000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1521912121,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
선진,136490,KOSPI,OK,2026-08-19,9930,9420,9830,10380,10750,9310,205.0,2.12,2.3,8560.0,11000.0,8970,10850,28.5,56.15,22,8370.0,11090.0,8600,10850,32.5,57.35,4.64,-8.31,79266,787226290,892889324,True,236131467720,23779604,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,104753058688,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260608,주식등의대량보유상황보고서(일반),1,2026-08-20T09:00:17+09:00
성문전자,014910,KOSPI,OK,2026-08-19,1970,1579,1923,2315,2595,1500,157.0,6.54,2.0,1400.0,2150.0,1401,2025,53.57,76.0,22,1400.0,3880.0,1401,3270,177.14,22.98,1.55,-18.09,186417,371441570,639267739,True,43058796290,21857257,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1650321415,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260720,주식등의대량보유상황보고서(일반),1,2026-08-20T09:00:17+09:00
성문전자우,014915,KOSPI,OK,2026-08-19,4755,4245,4690,5220,5600,4120,212.0,4.39,1.5,4205.0,5000.0,4210,4825,18.91,69.18,22,4205.0,6420.0,4210,6420,52.68,24.83,8.69,-3.84,142,680340,12108179,True,2853000000,600000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
성신양회,004980,KOSPI,OK,2026-08-19,7990,7340,7910,8560,9030,7210,260.0,3.11,2.2,6780.0,8400.0,7090,8330,23.89,74.69,22,6780.0,9990.0,7090,9540,47.35,37.69,1.78,-14.82,46595,370782430,607056576,True,195883423270,24516073,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,19727612932,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260813,주식등의대량보유상황보고서(일반),4,2026-08-20T09:00:17+09:00
