ticker,name,market,corp_code,corp_name,source_contract_version,score_policy_version,source_cache_status,source_cache_reason,financial_basis_at_source,preferred_fs_div,annual_source_year,annual_fs_div,annual_revenue_y0,annual_revenue_y1,annual_revenue_y2,annual_operating_profit_y0,annual_operating_profit_y1,annual_operating_profit_y2,annual_net_income_y0,annual_net_income_y1,annual_net_income_y2,three_year_source_status,quarter_source_status,quarter_current_year,q2_revenue_current,q2_revenue_previous,q2_operating_profit_current,q2_operating_profit_previous,q2_net_income_current,q2_net_income_previous,q2_revenue_yoy_pct,q2_operating_profit_yoy_pct,q2_net_income_yoy_pct,quarter_acceleration_classification,quarter_acceleration_policy_status,deep_source_year,deep_fs_div,deep_source_status,cash_and_cash_equivalents,core_debt_candidates_json,lease_liability_candidates_json,other_financial_liability_candidates_json,depreciation_amortization_candidates_json,net_cash_value,net_cash_policy_status,ev_ebitda_value,ev_ebitda_source_status,investment_score_100,investment_score_status,score_threshold_policy_status,fetched_at_kst
030720,동원수산,KOSPI,00118044,동원수산,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,172592224421.0,183650399305.0,141944902184.0,8826336971.0,5324047839.0,-19400162561.0,7745692706.0,5208294274.0,-17676748226.0,READY,READY_Q2_SOURCE,2026,50044246244.0,52274546693.0,4499521757.0,3905136588.0,4261564731.0,2790653890.0,-4.27,15.22,52.71,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,21154873685.0,"[{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금 및 유동성장기부채"",""amount"":39022501455.0}]",[],"[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":142547935.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":42797109.0}]","[{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비"",""amount"":1313213094.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
031210,서울보증보험,KOSPI,00112998,서울보증보험,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,LIMITED_RAW_SOURCE,"3Y_ANNUAL_LIMITED,QUARTER_LIMITED",2026 반기보고서,CFS,2025,CFS,,,,375701743924.0,279662786859.0,524100300406.0,268410960714.0,213274020304.0,417932917044.0,LIMITED,LIMITED,2026,,,87020827395.0,84545726521.0,65997537186.0,65422814278.0,,2.93,0.88,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,,[],"[{""account_id"":""ifrs-full_LeaseLiabilities"",""account_nm"":""리스부채"",""amount"":61266594836.0}]","[{""account_id"":""ifrs-full_OtherFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":91663432332.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
032830,삼성생명,KOSPI,00126256,삼성생명,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,LIMITED_RAW_SOURCE,"3Y_ANNUAL_LIMITED,QUARTER_LIMITED",2026 반기보고서,CFS,2025,CFS,,,,2580469000000.0,2499751000000.0,2398377000000.0,2451515000000.0,2260255000000.0,2033709000000.0,LIMITED,LIMITED,2026,,,622617000000.0,915407000000.0,727366000000.0,793580000000.0,,-31.98,-8.34,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,4537833000000.0,[],"[{""account_id"":""ifrs-full_LeaseLiabilities"",""account_nm"":""리스부채"",""amount"":338447000000.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
033240,자화전자,KOSPI,00146861,자화전자,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,848919780257.0,681144518352.0,503330314586.0,41997195908.0,44961233047.0,-16355712201.0,47130948352.0,16619185505.0,-24425683991.0,READY,READY_Q2_SOURCE,2026,235193567600.0,167831236097.0,22449691435.0,-9199987751.0,17462465572.0,-16128158497.0,40.14,344.02,208.27,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,43013480803.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""유동성차입금"",""amount"":170810319903.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""장기차입금"",""amount"":2729000000.0}]",[],[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
034020,두산에너빌리티,KOSPI,00159616,두산에너빌리티,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,17057876000000.0,16233055000000.0,17589888000000.0,762712000000.0,1017600000000.0,1467318000000.0,205163000000.0,394689000000.0,517522000000.0,READY,READY_Q2_SOURCE,2026,4724808000000.0,4569021000000.0,314260000000.0,271106000000.0,226368000000.0,197809000000.0,3.41,15.92,14.44,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,3080997000000.0,"[{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기부채"",""amount"":1029847000000.0},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":1883572000000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued"",""account_nm"":""사채"",""amount"":499127000000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""장기차입금"",""amount"":2336139000000.0}]","[{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""유동 리스부채"",""amount"":100745000000.0},{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""판매후리스부채"",""amount"":16282000000.0},{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""비유동판매후리스부채"",""amount"":47293000000.0},{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""비유동 리스부채"",""amount"":261127000000.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
034220,LG디스플레이,KOSPI,00105873,LG디스플레이,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,25810082000000.0,26615347000000.0,21330819000000.0,516977000000.0,-560596000000.0,-2510164000000.0,303807000000.0,-2409300000000.0,-2576729000000.0,READY,READY_Q2_SOURCE,2026,5612063000000.0,5586956000000.0,-107728000000.0,-116033000000.0,-418831000000.0,890771000000.0,0.45,7.16,-147.02,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1572058000000.0,[],[],[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
034230,파라다이스,KOSPI,00171265,파라다이스,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,1149867026461.0,1072108965111.0,994199113643.0,155816230766.0,136055145217.0,145770072264.0,144781456677.0,110693395334.0,80184040634.0,READY,READY_Q2_SOURCE,2026,318088896490.0,284461115698.0,35550352992.0,42851813099.0,21023431101.0,32352075906.0,11.82,-17.04,-35.02,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,341761126505.0,"[{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기부채"",""amount"":230090401517.0},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":137240950000.0},{""account_id"":""dart_BondsIssuedNominalValue"",""account_nm"":""사채"",""amount"":99747437091.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""장기차입금"",""amount"":535251141063.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":32252532888.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":161473631568.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
034730,SK,KOSPI,00181712,SK,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,122703338000000.0,123399669000000.0,127435043000000.0,1818476000000.0,2396002000000.0,4788536000000.0,3555246000000.0,528810000000.0,-406387000000.0,READY,READY_Q2_SOURCE,2026,42203629000000.0,30141963000000.0,4841247000000.0,199554000000.0,19108555000000.0,976811000000.0,40.02,2326.03,1856.22,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,25214132000000.0,"[{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""단기차입금"",""amount"":11714166000000.0},{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기부채"",""amount"":14940580000000.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""사채및장기차입금"",""amount"":45546013000000.0}]",[],[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
034830,한국토지신탁,KOSPI,00233653,한국토지신탁,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,184359776341.0,236337804592.0,270086082704.0,-20879502584.0,33943466106.0,31235368989.0,19428046138.0,-18860386903.0,-7659608662.0,READY,READY_Q2_SOURCE,2026,55219853664.0,39944959710.0,4404196641.0,4023070678.0,19151147699.0,890046989.0,38.24,9.47,2051.7,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,109962091811.0,"[{""account_id"":""ifrs-full_BondsIssued"",""account_nm"":""사채"",""amount"":249397595706.0}]","[{""account_id"":""ifrs-full_LeaseLiabilities"",""account_nm"":""리스부채"",""amount"":69471378310.0}]","[{""account_id"":""ifrs-full_OtherFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":23169301000.0}]","[{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비에 대한 조정"",""amount"":0.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비에 대한 조정"",""amount"":10279188970.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
036420,콘텐트리중앙,KOSPI,00203315,콘텐트리중앙,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,1083288419056.0,879462982938.0,993035799342.0,8844995426.0,-47378983753.0,-67966591205.0,-93139692457.0,-91903478981.0,-167322893172.0,READY,READY_Q2_SOURCE,2026,228540576794.0,315521295126.0,-59770180025.0,1663585634.0,-88687115016.0,-47410954533.0,-27.57,-3692.85,-87.06,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,113657985362.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""차입금및사채"",""amount"":779703285343.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""장기차입금및사채"",""amount"":280843081113.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동리스부채"",""amount"":56318275244.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":231013763269.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""유동기타금융부채"",""amount"":70973927706.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":14497699108.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
036530,SNT홀딩스,KOSPI,00225159,SNT홀딩스,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,2235693848887.0,1820513622453.0,1895715059417.0,300655857307.0,231159021166.0,178996899903.0,219670520931.0,246510750990.0,164296062870.0,READY,READY_Q2_SOURCE,2026,523773484516.0,561174632318.0,63980479439.0,84316155060.0,31163939520.0,55026181441.0,-6.66,-24.12,-43.37,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,387997722510.0,"[{""account_id"":""dart_CurrentPortionOfLongtermOtherPayables"",""account_nm"":""유동성장기부채"",""amount"":441570000.0}]",[],[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
036580,팜스코,KOSPI,00260408,팜스코,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,1554134933701.0,1574634584892.0,1854547688808.0,80207115334.0,53939257120.0,31480472700.0,41799360104.0,-70193028121.0,-33998532120.0,READY,READY_Q2_SOURCE,2026,433735332761.0,382791148658.0,20265044069.0,16967760495.0,-3912455615.0,43342859738.0,13.31,19.43,-109.03,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,61453527390.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""단기차입부채"",""amount"":660965849590.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""장기차입부채"",""amount"":10922464000.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동리스부채"",""amount"":2616599147.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동리스부채"",""amount"":5330668992.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":381722426.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":null}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
037270,YG PLUS,KOSPI,00249247,YG PLUS,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,236047405109.0,184902894051.0,223637117243.0,32334952815.0,-732390107.0,21247899838.0,23616507038.0,1996641109.0,22274990552.0,READY,READY_Q2_SOURCE,2026,62117127350.0,48323423630.0,4759710482.0,4190869645.0,2749235093.0,4539141860.0,28.54,13.57,-39.43,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,16875512718.0,[],"[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""단기리스부채"",""amount"":3505242825.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""장기리스부채"",""amount"":938616703.0}]","[{""account_id"":""ifrs-full_TradeAndOtherCurrentPayables"",""account_nm"":""매입채무 및 기타금융부채"",""amount"":52840806402.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":6900794086.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
039130,하나투어,KOSPI,00269940,하나투어,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,586902971424.0,616606993658.0,411611609463.0,57626875763.0,50919001973.0,34047986427.0,48091672930.0,99079352536.0,59056762065.0,READY,READY_Q2_SOURCE,2026,115435401983.0,119937210957.0,5440143063.0,9650066328.0,6947813451.0,11146623336.0,-3.75,-43.63,-37.67,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,81675283020.0,"[{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기부채"",""amount"":630411810.0},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":436800000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""장기차입금"",""amount"":1403368264.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":17116311244.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":89968761558.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":2566798291.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타금융부채"",""amount"":110510000.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
039490,키움증권,KOSPI,00296290,키움증권,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,17121703940748.0,11280306577010.0,9544799999478.0,1488239956012.0,1098240303737.0,564659042175.0,1114974212697.0,834883309831.0,440737008036.0,READY,READY_Q2_SOURCE,2026,16073176292070.0,4505662862144.0,788949832477.0,408296706768.0,680567064109.0,310133146638.0,256.73,93.23,119.44,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,,[],"[{""account_id"":""ifrs-full_LeaseLiabilities"",""account_nm"":""리스부채"",""amount"":49175112585.0}]",[],"[{""account_id"":""dart_AdjustmentsForDepreciationRightofuseAssets"",""account_nm"":""사용권자산상각비"",""amount"":19258280162.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationAndAmortisationExpense"",""account_nm"":""감가상각비 및 무형자산상각비"",""amount"":45070093463.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
042660,한화오션,KOSPI,00111704,한화오션,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,12783512278323.0,10776004933627.0,7408312265643.0,1167590137928.0,237876379317.0,-196498300366.0,1245921538208.0,528212898147.0,160043854483.0,READY,READY_Q2_SOURCE,2026,5443171479056.0,3294113466275.0,736113640397.0,371703649349.0,692589092583.0,148476121325.0,65.24,98.04,366.46,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,778471159631.0,"[{""account_id"":""ifrs-full_CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings"",""account_nm"":""차입금 및 사채"",""amount"":3300054551450.0},{""account_id"":""ifrs-full_LongtermBorrowings"",""account_nm"":""장기차입금 및 사채"",""amount"":2346290396312.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성리스부채"",""amount"":37084389054.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":93427168535.0}]",[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
042700,한미반도체,KOSPI,00161383,한미반도체,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,576684619527.0,558917191547.0,159008528366.0,251390142142.0,255391604854.0,34571410992.0,214007548411.0,152614498001.0,267167515858.0,READY,READY_Q2_SOURCE,2026,251163039356.0,180047311088.0,130346798331.0,86308097687.0,108430749379.0,64687278708.0,39.5,51.02,67.62,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,276235377529.0,[],"[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동 리스부채"",""amount"":1339920077.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""비유동 리스부채"",""amount"":1214399871.0}]","[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":13546142809.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":486384085.0}]","[{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비에 대한 조정"",""amount"":248146401.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비에 대한 조정"",""amount"":11306046567.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
047050,포스코인터내셔널,KOSPI,00124504,포스코인터내셔널,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,32373603908000.0,32260990294000.0,33018170751000.0,1165316105000.0,1157835223000.0,1198507959000.0,636802406000.0,503409725000.0,680419303000.0,READY,READY_Q2_SOURCE,2026,9623165241000.0,8144101621000.0,429005844000.0,313699256000.0,247295629000.0,90499820000.0,18.16,36.76,173.26,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,1171465925000.0,"[{""account_id"":""ifrs-full_CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""단기차입금"",""amount"":2325933168000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued"",""account_nm"":""사채"",""amount"":1781038778000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""장기차입금"",""amount"":1371168690000.0}]",[],[],[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
047400,유니온머티리얼,KOSPI,00369833,유니온머티리얼,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,101937090012.0,108366485493.0,116470234149.0,5429904795.0,-16501073442.0,-4667933911.0,2459943818.0,-46475655498.0,-18050286189.0,READY,READY_Q2_SOURCE,2026,26902677540.0,26527822072.0,713807344.0,718216174.0,322007410.0,-2098432374.0,1.41,-0.61,115.35,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,2174373033.0,"[{""account_id"":""ifrs-full_CurrentPortionOfLongtermBorrowings"",""account_nm"":""유동성장기부채"",""amount"":6361831500.0},{""account_id"":""ifrs-full_ShorttermBorrowings"",""account_nm"":""단기차입금"",""amount"":78266364968.0},{""account_id"":""dart_LongTermBorrowingsGross"",""account_nm"":""장기차입금"",""amount"":6056933625.0}]","[{""account_id"":""ifrs-full_CurrentLeaseLiabilities"",""account_nm"":""유동성리스부채"",""amount"":243903991.0},{""account_id"":""ifrs-full_NoncurrentLeaseLiabilities"",""account_nm"":""리스부채"",""amount"":93074630.0}]",[],"[{""account_id"":""ifrs-full_AdjustmentsForAmortisationExpense"",""account_nm"":""무형자산상각비"",""amount"":40792381.0},{""account_id"":""ifrs-full_AdjustmentsForDepreciationExpense"",""account_nm"":""감가상각비"",""amount"":2435076094.0}]",,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
047810,한국항공우주,KOSPI,00309503,한국항공우주,2026-09-16-v8.11.7-five-financial-cis-interest-revenue-contract,2026-07-01-v6.0-score-policy,READY_RAW_SOURCE,,2026 반기보고서,CFS,2025,CFS,3696379351601.0,3633742105840.0,3819344382446.0,269190196660.0,240718310400.0,247510483155.0,187312615904.0,170895410977.0,221401119895.0,READY,READY_Q2_SOURCE,2026,1167893855940.0,828336336027.0,48441878616.0,85215939637.0,37013324690.0,57082376093.0,40.99,-43.15,-35.16,,NOT_DEFINED_NO_CLASSIFICATION,2025,CFS,OK,60938581663.0,"[{""account_id"":""dart_CurrentPortionOfBonds"",""account_nm"":""유동성사채"",""amount"":299927913806.0},{""account_id"":""-표준계정코드 미사용-"",""account_nm"":""단기차입금"",""amount"":492840000000.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentBondsIssued"",""account_nm"":""사채"",""amount"":1266374236834.0},{""account_id"":""ifrs-full_NoncurrentPortionOfNoncurrentLoansReceived"",""account_nm"":""장기차입금"",""amount"":63884406725.0}]",[],"[{""account_id"":""ifrs-full_OtherCurrentFinancialLiabilities"",""account_nm"":""기타유동금융부채"",""amount"":397703676535.0},{""account_id"":""ifrs-full_OtherNoncurrentFinancialLiabilities"",""account_nm"":""기타비유동금융부채"",""amount"":156968416945.0}]",[],,RAW_CASH_AND_DEBT_CAPTURED_POLICY_REQUIRED,,SOURCE_LIMITED_DA_NOT_VALIDATED,,SOURCE_ONLY_SCORE_NOT_GENERATED,NOT_DEFINED,2026-09-19T11:44:42+09:00
