date,basDt,mngInvTgt,invrCtg,scrtCmpyCnt,actCnt,actBal,_source_api,_collected_at_kst
2026-06-22,20260622,합계,개인,0,39483701,97998931235181,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,종금형,기관,1,196,8998012004,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,종금형,개인,1,42876,82654741639,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,발행어음형,기관,5,9231,876839371493,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,발행어음형,개인,5,6824285,23650997419714,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,기타형,기관,14,56937,7868119440440,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,기타형,개인,14,3045886,25916528604834,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,RP형,기관,23,77833,3603514038470,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,RP형,개인,23,26707255,44063225948440,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,MMF형,기관,12,534,63346899208,cma,2026-08-28T15:54:10+09:00
2026-06-22,20260622,MMF형,개인,12,2863399,4285524520554,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,MMF형,기관,12,534,61102893394,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,RP형,개인,23,26715369,43431489085895,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,RP형,기관,23,77857,3569548643028,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,기타형,개인,14,3046138,25925202862450,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,기타형,기관,14,56959,8007256062125,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,발행어음형,개인,5,6826498,23388128385831,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,발행어음형,기관,5,9237,892439615637,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,종금형,개인,1,42852,81906091245,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,종금형,기관,1,197,8733351366,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,합계,개인,0,39495802,97064976716615,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,합계,기관,0,144784,12539080565550,cma,2026-08-28T15:54:10+09:00
2026-06-23,20260623,MMF형,개인,12,2864945,4238250291194,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,합계,기관,0,144842,12547072906262,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,MMF형,개인,12,2866184,4247676253276,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,MMF형,기관,12,534,61777713425,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,RP형,개인,23,26723281,42482643583900,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,RP형,기관,23,77884,3558314086564,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,기타형,개인,14,3046393,24846839481037,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,기타형,기관,14,56983,8029783106542,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,발행어음형,개인,5,6828380,22019095744620,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,발행어음형,기관,5,9244,889055158367,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,종금형,개인,1,42828,80965913572,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,합계,개인,0,39507066,93677220976405,cma,2026-08-28T15:54:10+09:00
2026-06-24,20260624,종금형,기관,1,197,8142841364,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,합계,기관,0,144921,12432326752707,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,MMF형,개인,12,2867713,4246656438841,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,MMF형,기관,12,534,69808561025,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,RP형,개인,23,26731003,42435499892368,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,RP형,기관,23,77931,3545838084818,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,기타형,개인,14,3046692,24737787652493,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,기타형,기관,14,57012,7950917173479,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,발행어음형,개인,5,6830625,22130415754196,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,발행어음형,기관,5,9248,857691496393,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,종금형,개인,1,42824,81079122002,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,종금형,기관,1,196,8071436992,cma,2026-08-28T15:54:10+09:00
2026-06-25,20260625,합계,개인,0,39518857,93631438859900,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,MMF형,기관,12,534,72398950350,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,RP형,개인,23,26737219,42817827006874,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,RP형,기관,23,77955,3544315693553,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,기타형,개인,14,3046952,25407624248302,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,기타형,기관,14,57030,8252915298187,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,발행어음형,개인,5,6832605,23064430171045,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,발행어음형,기관,5,9252,870570986007,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,종금형,개인,1,42837,81164191777,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,종금형,기관,1,197,8144524884,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,합계,개인,0,39528421,95607180070096,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,합계,기관,0,144968,12748345452981,cma,2026-08-28T15:54:10+09:00
2026-06-26,20260626,MMF형,개인,12,2868808,4236134452098,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,기타형,기관,14,57046,8002561616313,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,RP형,기관,23,77987,3520811787069,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,MMF형,기관,12,534,71416564144,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,RP형,개인,23,26750074,43128995800876,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,MMF형,개인,12,2871212,4262056827281,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,기타형,개인,14,3047187,25908127782342,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,발행어음형,개인,5,6835884,23994937669524,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,발행어음형,기관,5,9252,873840492058,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,종금형,개인,1,42827,81132662499,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,종금형,기관,1,197,8473587255,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,합계,개인,0,39547184,97375250742522,cma,2026-08-28T15:54:10+09:00
2026-06-29,20260629,합계,기관,0,145016,12477104046839,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,합계,개인,0,39558454,98242466685048,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,종금형,기관,1,197,8524558323,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,종금형,개인,1,42819,81442749042,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,발행어음형,기관,5,9258,965151696746,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,발행어음형,개인,5,6837763,24546909885785,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,기타형,기관,14,57058,7715867344745,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,기타형,개인,14,3047763,26079923546018,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,RP형,기관,23,78016,3482836208149,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,RP형,개인,23,26757922,43237034758373,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,MMF형,기관,12,535,63646014210,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,합계,기관,0,145064,12236025822173,cma,2026-08-28T15:54:10+09:00
2026-06-30,20260630,MMF형,개인,12,2872187,4297155745830,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,합계,기관,0,145132,13043801915604,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,MMF형,개인,12,2873717,4294689821454,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,MMF형,기관,12,535,74183383794,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,RP형,개인,23,26762718,42988752532398,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,RP형,기관,23,78037,3547548575932,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,기타형,개인,14,3047873,25947365257038,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,기타형,기관,14,57104,8435391119010,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,발행어음형,개인,5,6839684,24242542874439,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,발행어음형,기관,5,9259,978091042892,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,종금형,개인,1,42816,81018913984,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,종금형,기관,1,197,8587793976,cma,2026-08-28T15:54:10+09:00
2026-07-01,20260701,합계,개인,0,39566808,97554369399313,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,합계,개인,0,39576664,92781935278135,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,합계,기관,0,145173,13046075210472,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,종금형,기관,1,197,8489319207,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,종금형,개인,1,42800,80293075828,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,발행어음형,기관,5,9261,915539573747,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,발행어음형,개인,5,6841308,22391101782947,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,기타형,기관,14,57122,8471760216288,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,기타형,개인,14,3047977,24530403775712,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,RP형,기관,23,78057,3560610340398,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,RP형,개인,23,26769379,41549455236973,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,MMF형,기관,12,536,89675760832,cma,2026-08-28T15:54:10+09:00
2026-07-02,20260702,MMF형,개인,12,2875200,4230681406675,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,합계,기관,0,145215,13161775700449,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,MMF형,개인,12,2876477,4210571458443,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,MMF형,기관,12,536,85231618786,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,RP형,개인,23,26774722,41440139880858,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,RP형,기관,23,78074,3588824377774,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,기타형,개인,14,3048203,24467467281695,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,기타형,기관,14,57139,8562751152577,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,발행어음형,개인,5,6842830,22430390004077,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,발행어음형,기관,5,9269,916506039149,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,종금형,개인,1,42796,79780622298,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,종금형,기관,1,197,8462512163,cma,2026-08-28T15:54:10+09:00
2026-07-03,20260703,합계,개인,0,39585028,92628349247371,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,합계,개인,0,39602300,95169757355247,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,종금형,기관,1,197,8278415368,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,종금형,개인,1,42795,80664534496,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,발행어음형,기관,5,9272,917263253888,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,발행어음형,개인,5,6847572,23642684989577,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,기타형,기관,14,57152,8209682090758,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,기타형,개인,14,3048363,25361092616383,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,RP형,기관,23,78105,3599669437446,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,RP형,개인,23,26784444,41839245604773,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,MMF형,기관,12,536,85636051708,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,합계,기관,0,145262,12820529249168,cma,2026-08-28T15:54:10+09:00
2026-07-06,20260706,MMF형,개인,12,2879126,4246069610018,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,MMF형,기관,12,536,74891390139,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,RP형,개인,23,26789957,41681467832130,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,RP형,기관,23,78121,3610241708970,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,기타형,개인,14,3048564,25364414293678,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,기타형,기관,14,57165,8454708012141,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,발행어음형,개인,5,6848926,23790222649021,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,발행어음형,기관,5,9274,916601718815,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,종금형,개인,1,42779,80004827768,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,종금형,기관,1,197,8379261696,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,합계,개인,0,39610430,95181472823782,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,합계,기관,0,145293,13064822091761,cma,2026-08-28T15:54:10+09:00
2026-07-07,20260707,MMF형,개인,12,2880204,4265363221185,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,합계,기관,0,145340,13055947862671,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,합계,개인,0,39616869,94332557378599,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,종금형,기관,1,197,8512813738,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,종금형,개인,1,42779,79349948597,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,발행어음형,기관,5,9279,904063479007,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,발행어음형,개인,5,6850208,23586945403412,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,기타형,기관,14,57192,8504103783556,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,기타형,개인,14,3048691,25326143241328,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,RP형,기관,23,78136,3564219989831,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,RP형,개인,23,26794107,41081937029097,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,MMF형,기관,12,536,75047796539,cma,2026-08-28T15:54:10+09:00
2026-07-08,20260708,MMF형,개인,12,2881084,4258181756165,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,MMF형,개인,12,2881924,4279409596070,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,MMF형,기관,12,536,78863414873,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,RP형,개인,23,26798167,41079394852820,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,RP형,기관,23,78157,3578627414528,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,기타형,개인,14,3048799,25440995147024,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,기타형,기관,14,57223,8138759191625,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,발행어음형,개인,5,6851360,23597731672782,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,발행어음형,기관,5,9283,898086485984,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,종금형,개인,1,42779,79366135599,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,종금형,기관,1,197,8522053738,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,합계,개인,0,39623029,94476897404295,cma,2026-08-28T15:54:10+09:00
2026-07-09,20260709,합계,기관,0,145396,12702858560748,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,MMF형,개인,12,2882573,4305124217155,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,합계,기관,0,145431,12601991136784,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,합계,개인,0,39629223,94792687047997,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,종금형,기관,1,197,8395846572,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,종금형,개인,1,42774,79434027334,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,발행어음형,기관,5,9287,895922000458,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,발행어음형,개인,5,6852905,23551201544133,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,기타형,기관,14,57232,8110517165224,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,기타형,개인,14,3048976,25453391160062,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,RP형,기관,23,78179,3509226927174,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,RP형,개인,23,26801995,41403536099313,cma,2026-08-28T15:54:10+09:00
2026-07-10,20260710,MMF형,기관,12,536,77929197356,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,종금형,기관,1,197,8193227862,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,종금형,개인,1,42755,80712139580,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,발행어음형,기관,5,9294,867292124005,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,발행어음형,개인,5,6855090,23365193796758,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,기타형,기관,14,57254,8287798450223,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,기타형,개인,14,3049187,25105627132367,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,RP형,기관,23,78233,3569713894442,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,RP형,개인,23,26812694,41277884816777,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,MMF형,기관,12,536,84040690258,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,MMF형,개인,12,2884216,4297832142452,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,합계,기관,0,145514,12817038386790,cma,2026-08-28T15:54:10+09:00
2026-07-13,20260713,합계,개인,0,39643942,94127250027934,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,MMF형,개인,12,2884911,4256122817609,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,합계,기관,0,145544,12577963790099,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,합계,개인,0,39649717,91488007736392,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,종금형,기관,1,197,7996466868,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,종금형,개인,1,42743,79698918286,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,발행어음형,기관,5,9295,836601454524,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,기타형,기관,14,57265,8142961267132,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,기타형,개인,14,3049294,24322656751793,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,RP형,기관,23,78251,3509021333391,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,RP형,개인,23,26816527,40670651449020,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,MMF형,기관,12,536,81383268184,cma,2026-08-28T15:54:10+09:00
2026-07-14,20260714,발행어음형,개인,5,6856242,22158877799684,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,합계,기관,0,145593,12632308402913,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,MMF형,개인,12,2885718,4255952147970,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,합계,개인,0,39655836,91606707146559,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,종금형,기관,1,197,8010574314,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,종금형,개인,1,42733,78378342540,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,발행어음형,기관,5,9295,841688628891,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,발행어음형,개인,5,6857714,22249734383456,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,기타형,기관,14,57281,8176515482544,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,기타형,개인,14,3049433,24187956656364,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,RP형,기관,23,78284,3523843500029,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,RP형,개인,23,26820238,40834685616229,cma,2026-08-28T15:54:10+09:00
2026-07-15,20260715,MMF형,기관,12,536,82250217135,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,합계,개인,0,39662439,95069899311461,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,종금형,기관,1,197,7981225923,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,종금형,개인,1,42733,79331742633,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,발행어음형,기관,5,9300,867593332520,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,발행어음형,개인,5,6859031,23687928045021,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,기타형,기관,14,57318,8254635043457,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,기타형,개인,14,3049624,25320365617395,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,RP형,기관,23,78315,3543344995546,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,RP형,개인,23,26824530,41701585629781,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,MMF형,기관,12,536,86026623052,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,MMF형,개인,12,2886521,4280688276631,cma,2026-08-28T15:54:10+09:00
2026-07-16,20260716,합계,기관,0,145666,12759581220498,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,MMF형,개인,12,2888976,4283569322735,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,RP형,개인,23,26832200,41621949722979,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,RP형,기관,23,78316,3494827800546,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,기타형,개인,14,3049887,25014222757024,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,기타형,기관,14,57325,8166636561152,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,발행어음형,개인,5,6861434,23308121262528,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,발행어음형,기관,5,9301,871362065059,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,종금형,개인,1,42731,79289855882,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,종금형,기관,1,197,8032002246,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,합계,개인,0,39675228,94307152921148,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,합계,기관,0,145675,12783476760559,cma,2026-08-28T15:54:10+09:00
2026-07-20,20260720,MMF형,기관,12,536,242618331556,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,MMF형,기관,12,536,242452482631,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,RP형,개인,23,26837748,41671220100274,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,RP형,기관,23,78330,3507442996619,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,기타형,개인,14,3050072,24895523601334,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,기타형,기관,14,57344,8311858243295,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,발행어음형,개인,5,6862474,23335719078733,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,발행어음형,기관,5,9302,860197345103,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,종금형,개인,1,42738,78799385789,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,종금형,기관,1,197,8031121662,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,합계,개인,0,39682799,94279775895641,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,합계,기관,0,145709,12929982189310,cma,2026-08-28T15:54:10+09:00
2026-07-21,20260721,MMF형,개인,12,2889767,4298513729511,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,기타형,개인,14,3050193,25383553773544,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,RP형,기관,23,78350,3514226067568,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,MMF형,기관,12,536,245301431133,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,RP형,개인,23,26841002,41744246006542,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,발행어음형,개인,5,6863678,23654528578903,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,발행어음형,기관,5,9311,842445484813,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,종금형,개인,1,42735,78167442930,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,종금형,기관,1,197,8031121762,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,합계,개인,0,39688208,95202826360629,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,기타형,기관,14,57369,8083842440245,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,합계,기관,0,145763,12693846545521,cma,2026-08-28T15:54:10+09:00
2026-07-22,20260722,MMF형,개인,12,2890600,4342330558710,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,합계,기관,0,145787,12613497281657,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,합계,개인,0,39693379,95409484166733,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,종금형,기관,1,197,7832346381,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,종금형,개인,1,42728,78009821717,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,발행어음형,기관,5,9315,850769794723,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,발행어음형,개인,5,6864790,23626239086952,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,기타형,기관,14,57379,7988590719099,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,기타형,개인,14,3050334,25487852490988,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,RP형,기관,23,78360,3520575861533,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,RP형,개인,23,26844230,41868254089206,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,MMF형,기관,12,536,245728559921,cma,2026-08-28T15:54:10+09:00
2026-07-23,20260723,MMF형,개인,12,2891297,4349128677870,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,합계,기관,0,145810,12807028690127,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,MMF형,개인,12,2892029,4329538934364,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,MMF형,기관,12,536,239705702198,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,RP형,개인,23,26847834,41767292259696,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,RP형,기관,23,78373,3474461619290,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,기타형,개인,14,3050535,25316352824324,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,기타형,기관,14,57390,8256612970027,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,발행어음형,개인,5,6866182,23497135102645,cma,2026-08-28T15:54:10+09:00
