basis_date,market,ticker,name,history_rows,phase_code,phase_ko,bottom_rebound,new_20d_low,swing_trough_date,swing_trough_close,swing_peak_date,swing_peak_close,from_trough_pct,from_peak_pct,momentum_5d_pct,ma20_value,ma20_direction,ma20_slope_5d_pct,confirmed_swing_low_stop,trailing_reference_status,source_metric_contract_version
2026-09-11,KOSPI,090430,아모레퍼시픽,260,TOP_DECLINE,고점후하락,False,False,2026-06-23,96200.0,2026-08-28,150600.0,46.0499,-6.7065,-1.9539,140750.0,1,0.464,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,090460,비에이치,260,UPTREND_PULLBACK,상승중 눌림,False,False,2026-07-30,13100.0,2026-06-16,29100.0,45.1908,-34.6392,-12.9519,18568.5,1,3.7926,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,091810,트리니티항공,260,UPTREND_PULLBACK,상승중 눌림,False,False,2026-07-29,530.0,2026-08-31,2995.0,413.2075,-9.182,-2.8571,1708.25,1,45.0435,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,092790,넥스틸,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-30,10190.0,2026-06-18,17290.0,41.1187,-16.8305,10.7005,12679.5,1,1.5863,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,096770,SK이노베이션,260,UPTREND_PULLBACK,상승중 눌림,False,False,2026-06-26,89500.0,2026-09-09,153500.0,61.7877,-5.6678,4.6999,131185.0,1,4.5549,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,097950,CJ제일제당,260,NEW_LOW,최근 신저점,False,True,2026-06-26,177500.0,2026-08-10,205500.0,1.2394,-12.5547,-2.0174,184540.0,-1,-1.5997,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,097955,CJ제일제당 우,260,NEW_LOW,최근 신저점,False,True,2026-06-26,117200.0,2026-08-10,127300.0,2.7304,-5.4203,-0.6601,123200.0,-1,-0.7892,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,100250,진양홀딩스,260,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,False,False,2026-06-23,2830.0,2026-08-25,3185.0,10.7774,-1.5699,-1.2598,3160.0,1,1.12,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,100840,SNT에너지,260,UPTREND_PULLBACK,상승중 눌림,False,False,2026-07-29,21800.0,2026-09-10,38150.0,73.3945,-0.9174,15.5963,31820.0,1,7.7822,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,103590,일진전기,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-30,45650.0,2026-06-17,88900.0,55.5312,-20.135,3.9531,70030.0,1,1.8396,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,105560,KB금융,260,UPTREND,상승중,False,False,2026-06-26,149300.0,2026-07-13,186200.0,19.1561,-4.4576,3.4302,169995.0,1,0.7318,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,128940,한미약품,260,TOP_DECLINE,고점후하락,False,False,2026-07-30,311500.0,2026-08-24,540000.0,48.9567,-14.0741,-2.0063,467825.0,1,4.2217,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,130660,한전산업,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-30,9200.0,2026-06-17,13950.0,47.5,-2.724,13.0833,12243.5,1,3.1205,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,138930,BNK금융지주,260,BOTTOM_REBOUND,저점반등,True,False,2026-08-20,14300.0,2026-07-03,18780.0,11.3986,-15.1757,3.5088,15140.0,1,1.3116,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,139480,이마트,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-08-21,71900.0,2026-06-16,91000.0,2.5035,-19.011,0.2721,74175.0,-1,-1.9368,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,181710,NHN,260,NEW_LOW,최근 신저점,False,True,2026-06-26,32300.0,2026-08-21,75200.0,74.613,-25.0,-21.1189,68070.0,1,2.8442,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,195870,해성디에스,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-07-30,38150.0,2026-06-22,85900.0,31.3237,-41.6764,0.4008,53045.0,-1,-2.6429,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,207940,삼성바이오로직스,260,NEW_LOW,최근 신저점,False,True,2026-06-23,1273000.0,2026-08-11,1609000.0,11.1548,-12.0572,-2.2115,1512200.0,-1,-2.1071,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,214320,이노션,260,NEW_LOW,최근 신저점,False,True,2026-06-26,17870.0,2026-06-15,21050.0,3.3576,-12.2565,-1.5983,18842.5,-1,-1.0451,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,214420,토니모리,260,TOP_DECLINE,고점후하락,False,False,2026-06-26,4555.0,2026-08-12,6250.0,14.1603,-16.8,-1.7013,5397.5,-1,-3.1404,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,217590,티엠씨,182,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-07-30,9230.0,2026-06-11,22250.0,17.8765,-51.1011,5.0193,11441.5,-1,-6.4396,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,234080,JW생명과학,260,NEW_LOW,최근 신저점,False,True,2026-07-28,10720.0,2026-08-11,11740.0,2.6119,-6.3032,-2.3091,11226.0,-1,-1.2013,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,241590,화승엔터프라이즈,260,NEW_LOW,최근 신저점,False,True,2026-09-11,2835.0,2026-06-11,3735.0,0.0,-24.0964,-1.5625,2950.25,-1,-3.0002,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,249420,일동제약,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-29,12150.0,2026-06-17,19840.0,26.0905,-22.7823,1.9295,14924.0,1,0.1678,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,267250,HD현대,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-29,187700.0,2026-06-16,272000.0,31.8594,-9.0074,2.9106,227525.0,1,2.3159,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,267260,HD현대일렉트릭,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-07-30,583000.0,2026-06-15,1194000.0,28.1304,-37.4372,4.6218,751350.0,-1,-0.6414,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,267270,HD건설기계,260,BOTTOM_REBOUND,저점반등,True,False,2026-06-26,110200.0,2026-06-17,155900.0,29.3103,-8.5953,1.7857,134290.0,1,0.1268,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,271940,일진하이솔루스,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-30,9190.0,2026-06-12,13510.0,19.2601,-18.8749,2.2388,10946.0,1,0.9872,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,271980,제일약품,260,TOP_DECLINE,고점후하락,False,False,2026-07-30,9230.0,2026-09-01,11410.0,9.4258,-11.4812,-3.9924,10306.5,-1,-0.1598,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,272210,한화시스템,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-07-29,54200.0,2026-06-16,106400.0,30.8118,-33.3647,3.0523,72695.0,-1,-1.4439,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,278470,에이피알,260,TOP_DECLINE,고점후하락,False,False,2026-07-30,315000.0,2026-08-31,464500.0,18.0952,-19.9139,-5.5838,405400.0,-1,-1.1099,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,286940,롯데이노베이트,260,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,False,False,2026-07-29,16030.0,2026-06-15,20250.0,12.7261,-10.7654,-3.4206,18423.5,-1,-1.1853,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,298000,효성화학,260,NEW_LOW,최근 신저점,False,True,2026-06-12,38900.0,2026-08-14,76300.0,42.1594,-27.5229,-1.25,62030.0,-1,-5.7653,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,298040,효성중공업,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-07-30,1894000.0,2026-06-16,3892000.0,50.6864,-26.6701,4.4656,2878800.0,0,-0.0538,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,298690,에어부산,260,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,False,False,2026-07-20,1413.0,2026-06-15,1863.0,6.7941,-19.0016,-1.6938,1521.75,1,0.492,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,307950,현대오토에버,260,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,False,False,2026-07-30,315500.0,2026-06-15,746000.0,23.6133,-47.7212,-1.2658,419950.0,-1,-2.252,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,317400,자이에스앤디,260,UPTREND,상승중,False,False,2026-06-26,3360.0,2026-08-31,11570.0,237.2024,-2.0743,0.8905,10632.0,1,4.4196,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,329180,HD현대중공업,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-09-02,422000.0,2026-06-15,714000.0,13.5071,-32.9132,9.7365,459950.0,-1,-2.5788,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,336260,두산퓨얼셀,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-30,18900.0,2026-06-16,78100.0,158.2011,-37.516,11.2885,43605.0,1,9.9124,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,353200,대덕전자,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-07-30,74500.0,2026-06-17,174200.0,34.2282,-42.5947,0.5025,107810.0,-1,-1.1099,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,357250,미래에셋맵스리츠,260,NEW_LOW,최근 신저점,False,True,2026-07-29,1780.0,2026-08-11,1920.0,3.3708,-4.1667,-3.6649,1891.8,0,0.082,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,361610,SK아이이테크놀로지,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-29,12540.0,2026-06-11,20500.0,33.0941,-18.5854,2.5184,16186.0,1,2.5209,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,373220,LG에너지솔루션,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-07-29,300500.0,2026-06-15,420500.0,19.8003,-14.3876,0.4184,360300.0,0,0.0139,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,377300,카카오페이,260,UPTREND_PULLBACK,상승중 눌림,False,False,2026-07-09,37450.0,2026-09-10,48450.0,23.498,-4.5408,-2.2199,45612.5,1,1.6888,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,402340,SK스퀘어,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-30,799000.0,2026-06-22,1970000.0,36.2954,-44.7208,4.611,1077750.0,1,3.0797,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,403550,쏘카,260,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,False,False,2026-07-22,9080.0,2026-06-30,11820.0,16.5198,-10.4907,-6.6196,11003.0,1,0.2506,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,443060,HD현대마린솔루션,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-30,180700.0,2026-06-16,255500.0,36.6906,-3.3268,17.3397,211250.0,1,2.6756,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,454910,두산로보틱스,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-07-30,55400.0,2026-06-15,111400.0,29.0614,-35.8169,4.5322,71040.0,-1,-1.2716,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,456040,OCI,260,BOTTOM_REBOUND,저점반등,True,False,2026-07-29,62000.0,2026-06-17,107700.0,29.3548,-25.5339,1.1349,80455.0,1,0.6379,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,457190,이수스페셜티케미컬,260,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,False,False,2026-07-30,47400.0,2026-06-16,87600.0,35.2321,-26.8265,1.2638,65140.0,0,0.0307,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,475560,더본코리아,260,TOP_DECLINE,고점후하락,False,False,2026-07-30,12700.0,2026-08-18,19360.0,18.8976,-22.0041,-2.1387,16622.0,1,2.013,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,483650,달바글로벌,260,NEW_LOW,최근 신저점,False,True,2026-09-11,167600.0,2026-07-29,265000.0,0.0,-36.7547,-12.0672,208155.0,-1,-7.4579,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,489790,한화비전,260,NEW_LOW,최근 신저점,False,True,2026-07-29,33350.0,2026-06-12,75300.0,41.5292,-37.3174,-4.4534,50595.0,-1,-1.4895,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
2026-09-11,KOSPI,499790,GS피앤엘,260,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,False,False,2026-06-26,33700.0,2026-06-11,50800.0,18.1009,-21.6535,-7.0093,41327.5,-1,-2.1545,,REFERENCE_ONLY_NOT_ORDER,2026-09-04-v8.5.0-two-table-indicators-preview
