name,ticker,market,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,target1_ref,target2_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_1m_intraday,high_1m_intraday,low_1m_close,high_1m_close,range_1m_pct,position_in_1m_range_pct,data_rows_1m,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,return_1m_pct,return_3m_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,market_cap,listed_shares,data_rows,source_used,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,supply_check_status,supply_check_scope,supply_check_limited_reason,supply_burden_detected,supply_burden_flag,supply_burden_level,supply_burden_keywords,supply_burden_latest_report_date,supply_burden_latest_report_name,supply_burden_report_count,supply_burden_checked_at_kst
HLB,028300,KOSDAQ,OK,2026-07-31,30600,25400.0,30000,35150,38900,24350.0,2075.0,4.77,2.0,24150.0,54900.0,25650,52200,127.33,20.98,23,24150.0,63600.0,25650,61700,163.35,16.35,-41.15,-49.67,985406,29971093650,45951842998,False,4075865623800,133198223,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-23192956604,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,대량보유,20260716,주식등의대량보유상황보고서(일반),3,2026-08-01T10:30:42+09:00
HLB바이오스텝,278650,KOSDAQ,OK,2026-07-31,1693,1228.0,1637,2100,2435,1135.0,186.0,9.11,2.0,1500.0,3085.0,1583,2960,105.67,12.18,23,,5800.0,1272,4785,,29.19,-40.8,33.1,29481,48198845,507776824,True,29513046428,17432396,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-2610713177,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,대량보유,주요주주변동",20260722,주식등의대량보유상황보고서(일반),22,2026-08-01T10:30:42+09:00
HLB생명과학,067630,KOSDAQ,OK,2026-07-31,2020,1702.0,1982,2300,2530,1638.0,127.0,4.59,2.4,1608.0,3355.0,1640,3270,108.64,23.58,23,1608.0,4295.0,1640,4240,167.1,15.33,-38.23,-51.62,249552,493531195,1659998232,True,246272457160,121917058,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-6454499530,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,주요주주변동",20260701,주식등의대량보유상황보고서(일반),8,2026-08-01T10:30:42+09:00
HLB이노베이션,024850,KOSDAQ,OK,2026-07-31,8300,5400.0,7950,10850,12930,4825.0,1159.0,13.33,2.2,7460.0,13350.0,7580,12360,78.95,14.26,23,,28100.0,4620,26300,,29.54,-31.57,79.65,143153,1145153500,3649079275,True,263554415200,31753544,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-10380519394,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,주요주주변동",20260722,임원ㆍ주요주주특정증권등소유상황보고서,16,2026-08-01T10:30:42+09:00
HLB제넥스,187420,KOSDAQ,OK,2026-07-31,1439,1336.0,1418,1591,1715,1283.0,69.0,3.51,1.9,1323.0,2135.0,1373,2030,61.38,14.29,23,1323.0,3000.0,1373,2940,126.76,6.92,-29.11,-51.05,167382,236507980,641717299,True,46976078733,32644947,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1004719430,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,대량보유,주요주주변동",20260729,임원ㆍ주요주주특정증권등소유상황보고서,17,2026-08-01T10:30:42+09:00
HLB제약,047920,KOSDAQ,OK,2026-07-31,8150,6750.0,7980,9390,10400,6470.0,561.0,5.27,2.0,6000.0,12750.0,6170,12700,112.5,31.85,23,6000.0,17700.0,6170,17300,195.0,18.38,-35.83,-52.89,163214,1320471805,4177817928,True,267314751400,32799356,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1032494327,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,유상증자",20260722,주식등의대량보유상황보고서(일반),5,2026-08-01T10:30:42+09:00
HLB테라퓨틱스,115450,KOSDAQ,OK,2026-07-31,1657,1427.0,1629,1859,2025,1381.0,92.0,4.09,2.6,1342.0,2370.0,1451,2310,76.6,30.64,23,1342.0,3765.0,1451,3645,180.55,13.0,-28.27,-53.06,505154,801350835,1424893667,True,146777240613,88580109,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-3235134099,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260729,임원ㆍ주요주주특정증권등소유상황보고서,8,2026-08-01T10:30:42+09:00
HLB파나진,046210,KOSDAQ,OK,2026-07-31,1032,990.0,1016,1151,1248,951.0,54.0,3.78,2.6,980.0,1625.0,999,1550,65.82,8.06,23,980.0,2250.0,999,2125,129.59,4.09,-33.42,-51.44,141749,143849949,920696624,True,46984854720,45527960,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-748975214,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260729,임원ㆍ주요주주특정증권등소유상황보고서,16,2026-08-01T10:30:42+09:00
HLB펩,196300,KOSDAQ,OK,2026-07-31,3980,3545.0,3925,4390,4725,3420.0,186.0,3.87,1.8,3510.0,5430.0,3715,4900,54.7,24.48,23,3510.0,7400.0,3715,7250,110.83,12.08,-14.41,-45.1,8145,31743815,187817091,True,37318227220,9376439,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1832723062,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260710,주식등의대량보유상황보고서(일반),4,2026-08-01T10:30:42+09:00
HPSP,403870,KOSDAQ,OK,2026-07-31,34600,27700.0,33500,42600,49100,26650.0,3625.0,7.17,2.0,27450.0,58900.0,28550,54000,114.57,22.73,23,27450.0,92000.0,28550,83500,235.15,11.08,-35.93,-34.22,4780332,161238038050,123812730864,False,2847580000000,82300000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,16135740469,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,자사주처분,주요주주변동",20260706,주식등의대량보유상황보고서(약식),9,2026-08-01T10:30:42+09:00
HRS,036640,KOSDAQ,OK,2026-07-31,4780,4625.0,4730,4925,5070,4595.0,62.0,1.3,2.0,4375.0,4865.0,4430,4795,11.2,82.65,23,4275.0,5410.0,4360,5360,26.55,44.49,7.9,-10.65,76064,361387785,234606511,True,78175944000,16354800,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3068156624,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260702,주식등의대량보유상황보고서(일반),1,2026-08-01T10:30:42+09:00
IBKS제23호스팩,467930,KOSDAQ,OK,2026-07-27,2110,981.0,1352,2175,2240,2100.0,4.0,0.19,3.0,,2115.0,2105,2115,,99.76,19,,2180.0,2090,2160,,96.79,0.0,-1.4,77504,164177135,108108666,True,8925300000,4230000,58,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-14766950,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
IBKS제24호스팩,469480,KOSDAQ,OK,2026-07-31,2130,2065.0,2110,2195,2260,2055.0,25.0,1.07,1.8,,,2130,2130,,,23,,2650.0,2125,2550,,80.38,0.0,-1.16,0,0,0,True,9009900000,4230000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-11991650,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
ISC,095340,KOSDAQ,OK,2026-07-31,129600,105200.0,126700,151100,168600,100300.0,9760.0,5.38,1.8,103100.0,190800.0,106500,181500,85.06,30.22,23,103100.0,257000.0,106500,256000,149.27,17.22,-28.6,-46.56,180201,22758817150,34003153072,False,2747138716800,21197058,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,23616393149,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,대량보유,20260723,주식등의대량보유상황보고서(약식),4,2026-08-01T10:30:42+09:00
JTC,950170,KOSDAQ,OK,2026-07-31,4380,4150.0,4335,4585,4750,4105.0,92.0,1.95,1.9,4195.0,5110.0,4380,5090,21.81,20.22,23,4045.0,5330.0,4105,5170,31.77,26.07,-9.6,6.7,26241,114241092,298742478,True,226649004240,51746348,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,5242790064,KRW,FALSE,2025 사업보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,최대주주변경",20260604,최대주주변경을수반하는주식담보제공계약해제ㆍ취소등              ,2,2026-08-01T10:30:42+09:00
JW신약,067290,KOSDAQ,OK,2026-07-31,1858,1560.0,1822,2120,2335,1500.0,119.0,6.39,2.4,1320.0,2345.0,1376,2145,77.65,52.49,23,1246.0,3465.0,1254,3105,178.09,27.58,-3.68,-7.1,14969136,28695890982,25188422676,False,104116937374,56037103,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2883479917,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"CB,CB발행",20260522,전환사채(해외전환사채포함)발행후만기전사채취득              ,2,2026-08-01T10:30:42+09:00
JYP Ent.,035900,KOSDAQ,OK,2026-07-31,43200,41050.0,42750,46550,49300,39450.0,1521.0,2.87,1.8,40650.0,57600.0,42000,55500,41.7,15.04,23,40650.0,66000.0,42000,63500,62.36,10.06,-15.95,-31.32,232797,10028623925,10230411913,False,1535003654400,35532492,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,33374435834,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KBG,318000,KOSDAQ,OK,2026-07-31,2745,2570.0,2720,2925,3075,2500.0,82.0,2.5,2.5,2545.0,3145.0,2595,3125,23.58,33.33,23,2545.0,4735.0,2595,4570,86.05,9.13,-5.18,-39.93,9827,26492640,49248938,True,23991912135,8740223,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,720038939,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,주요주주변동",20260715,임원ㆍ주요주주특정증권등소유상황보고서,8,2026-08-01T10:30:42+09:00
KBI메탈,024840,KOSDAQ,OK,2026-07-31,3720,2495.0,3575,4795,5680,2250.0,490.0,9.22,2.4,3165.0,5790.0,3165,5450,82.94,21.14,23,,11760.0,3165,9980,,31.63,0.13,-27.06,2900321,10661191477,17013290052,False,160554783360,43159888,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,15533334373,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,전환청구,주요주주변동,최대주주변경",20260709,주식등의대량보유상황보고서(약식),12,2026-08-01T10:30:42+09:00
KB오토시스,024120,KOSDAQ,OK,2026-07-31,2995,2935.0,2965,3095,3190,2855.0,47.0,1.4,1.8,2905.0,3280.0,2995,3220,12.91,24.0,23,2905.0,4100.0,2950,4025,41.14,7.53,-0.99,-25.59,76982,232644985,52086474,True,34442500000,11500000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1537106240,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KB제27호스팩,464680,KOSDAQ,OK,2026-06-08,2110,952.0,1311,2175,2240,2105.0,1.0,0.06,2.0,,2115.0,2090,2110,,99.76,22,,2115.0,2090,2110,,99.76,,0.96,275630,581049750,399866632,True,27229550000,12905000,24,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-7533500,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KB제29호스팩,478390,KOSDAQ,OK,2026-07-31,2040,1918.0,2020,2100,2165,2025.0,5.0,0.24,2.3,2025.0,2050.0,2035,2045,1.23,60.0,23,2005.0,2090.0,2030,2080,4.24,41.18,0.0,-1.45,39091,79484330,20595232,True,12688800000,6220000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-6330300,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KB제30호스팩,486630,KOSDAQ,OK,2026-07-31,2020,1899.0,2000,2080,2145,2000.0,6.0,0.3,2.8,2000.0,2045.0,2010,2035,2.25,44.44,23,2000.0,2095.0,2010,2085,4.75,21.05,-0.49,-1.7,4550,9168295,23191790,True,10726200000,5310000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-7909800,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260619,주식등의대량보유상황보고서(약식),1,2026-08-01T10:30:42+09:00
KB제31호스팩,492220,KOSDAQ,OK,2026-07-31,1995,1875.0,1975,2055,2115,1979.0,5.0,0.26,2.3,1995.0,2020.0,1995,2020,1.25,0.0,23,1985.0,2100.0,1995,2070,5.79,8.7,-0.75,-1.48,10103,20234930,21942244,True,12388950000,6210000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-7925800,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KCC건설,021320,KOSDAQ,OK,2026-07-31,5250,4845.0,5200,5610,5900,4765.0,162.0,2.9,2.0,4755.0,6250.0,4965,5850,31.44,33.11,23,4450.0,7600.0,4725,7310,70.79,25.4,-2.42,-26.16,15663,79397735,142524627,True,112350000000,21400000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,20432933774,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KD,044180,KOSDAQ,OK,2026-07-31,205,193.0,203,221,236,189.0,,0.0,,,,205,205,,,23,,,205,205,,,0.0,0.0,0,0,0,True,5477148795,26717799,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,6003584834,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KG에코솔루션,151860,KOSDAQ,OK,2026-07-31,5390,4995.0,5340,5740,6020,4915.0,159.0,2.83,2.9,4805.0,5920.0,4990,5740,23.2,52.47,23,4745.0,7600.0,4820,7360,60.17,22.59,3.85,-26.77,84100,443106430,615423386,True,256580180780,47603002,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,32795371719,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"자사주처분,주요주주변동",20260602,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              ,2,2026-08-01T10:30:42+09:00
KG이니시스,035600,KOSDAQ,OK,2026-07-31,9620,9230.0,9520,9970,10270,9150.0,158.0,1.61,2.0,8920.0,9690.0,9070,9620,8.63,90.91,23,8920.0,11630.0,9070,11480,30.38,25.83,1.91,-15.98,81502,769788040,639138747,True,265073655080,27554434,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,25461848614,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260710,주식등의대량보유상황보고서(일반),3,2026-08-01T10:30:42+09:00
KG파이낸셜,046440,KOSDAQ,OK,2026-07-31,3900,3715.0,3860,4060,4195,3680.0,73.0,1.74,1.9,3640.0,4140.0,3720,4070,13.74,52.0,23,3640.0,5370.0,3720,5230,47.53,15.03,-2.26,-25.43,107055,412967999,355137208,True,148242127800,38010802,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,7012227887,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260514,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-08-01T10:30:42+09:00
KH바텍,060720,KOSDAQ,OK,2026-07-31,9710,8690.0,9590,10610,11340,8490.0,407.0,3.76,2.6,8250.0,11410.0,8680,11000,38.3,46.2,23,8250.0,14700.0,8680,14080,78.18,22.64,-9.67,-30.79,265288,2471296975,5086737066,False,229907961820,23677442,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1682241347,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KNN,058400,KOSDAQ,OK,2026-07-31,4615,4405.0,4570,4755,4950,4365.0,83.0,14.34,2.8,,5550.0,544,4710,,83.15,23,,5550.0,531,4710,,83.15,742.15,547.27,24784,113367445,35932864,True,61116315780,13242972,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-86806363,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KS인더스트리,101000,KOSDAQ,OK,2026-07-31,311,251.0,304,364,407,239.0,24.0,4.33,1.9,,440.0,311,403,,70.68,23,,866.0,311,822,,35.91,-22.83,-61.51,0,0,102851287,True,12328645828,39641948,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-794294399,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,감자,20260624,주요사항보고서(감자결정),1,2026-08-01T10:30:42+09:00
KT나스미디어,089600,KOSDAQ,OK,2026-07-31,10200,9840.0,10100,10510,10830,9770.0,142.0,1.38,2.4,9730.0,10410.0,9770,10330,6.99,69.12,23,9040.0,12290.0,9240,12190,35.95,35.69,4.08,-16.32,7381,75269100,98573154,True,117995262600,11568163,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3322954538,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KT밀리의서재,418470,KOSDAQ,OK,2026-07-31,10280,9770.0,10180,10730,11090,9670.0,203.0,1.92,2.0,9390.0,10600.0,9640,10440,12.89,73.55,23,9090.0,13490.0,9220,13430,48.4,27.05,5.11,-23.45,23996,242666390,280617602,True,88056310920,8565789,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3901379578,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,"대량보유,주요주주변동",20260529,주식등의대량보유상황보고서(일반),2,2026-08-01T10:30:42+09:00
KT지니뮤직,043610,KOSDAQ,OK,2026-07-31,1283,1227.0,1270,1333,1374,1214.0,23.0,1.56,2.1,1215.0,1447.0,1283,1428,19.09,29.31,23,1215.0,1794.0,1278,1787,47.65,11.74,-4.82,-28.2,112920,145916115,63274923,True,74562106954,58115438,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,4959535836,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KX,122450,KOSDAQ,OK,2026-07-31,2515,2385.0,2490,2630,2720,2360.0,51.0,1.84,1.8,2250.0,2875.0,2400,2785,27.78,42.4,23,2250.0,3640.0,2400,3235,61.78,19.06,-6.68,-21.16,33134,81651242,121750807,True,112721882510,44819834,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3806293662,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
KX하이텍,052900,KOSDAQ,OK,2026-07-31,1006,803.0,981,1188,1337,771.0,83.0,5.97,2.3,795.0,1408.0,838,1340,77.11,34.42,23,795.0,2430.0,838,2060,205.66,12.91,-24.93,-15.96,1448302,1397871205,1775404887,True,77128098540,76668090,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,7487741698,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,전환청구",20260619,전환청구권행사              ,3,2026-08-01T10:30:42+09:00
KZ정밀,036560,KOSDAQ,OK,2026-07-31,11640,11220.0,11520,12120,12510,10990.0,218.0,1.79,1.8,11210.0,12270.0,11360,12020,9.46,40.57,23,11110.0,15050.0,11120,14680,35.46,13.45,1.93,-20.71,7880,90358060,64835764,True,183330000000,15750000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1825700783,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260706,주식등의대량보유상황보고서(일반),1,2026-08-01T10:30:42+09:00
