date,indicator_code,indicator_name,value,unit,frequency,source,source_url
2024-10-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56331303.608796,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52704265.257858,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51510003.333314,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50695203.866291,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52348904.165811,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52212688.360489,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52578866.876039,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52940650.969368,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53360046.108334,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52367810.303561,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51252471.553349,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54433876.861487,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54710007.841961,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55677139.088015,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54033813.013059,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53594215.752608,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50732484.928065,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50481516.559036,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49597313.994747,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-10-31,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50586580.705336,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51431835.421172,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50423952.20343,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50063880.529381,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49889998.495435,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50084384.84765,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49902286.708025,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51195195.190146,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52733561.514627,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51499491.846292,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52955168.966955,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50612937.036564,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50918297.985122,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49992846.510273,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49812838.596346,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50309566.530686,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49919043.764808,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50424358.903871,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52240820.666652,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50895783.22309,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51600491.269096,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-11-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52296893.288003,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52335881.542839,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-03,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,49898694.589002,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51455168.634328,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52469231.655263,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51740789.83956,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51906416.245919,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52512921.17162,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52922807.229776,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52662183.095598,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53572768.361127,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52808762.230029,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52552214.902282,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51560362.37744,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51351352.708447,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52015851.828934,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52084454.786951,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50626519.879974,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52595974.968485,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54447545.002958,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54555510.031601,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2024-12-31,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54242673.614899,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57058283.876932,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-03,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54550813.941084,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53795822.944253,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52336000.518336,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51940012.252682,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52755298.587694,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52279383.921374,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53747925.642156,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53769014.283113,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52787692.816115,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51869020.602538,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51270090.61734,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53225906.07439,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52798131.357265,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52102631.769174,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52112576.665695,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54144253.92801,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-01-31,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55578587.86459,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-03,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,58231702.212835,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57753198.95947,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53333037.590766,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54673361.258018,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52823988.313982,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53106920.311789,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53364909.635933,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52892907.50387,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53922451.873371,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54510648.565961,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53508575.175858,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53914507.204833,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55117343.741774,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54622415.283527,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54958762.565901,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54029761.225021,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54898669.789689,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54494564.943082,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55218463.533405,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-02-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56052942.763366,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57232825.63315,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53548723.770937,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52877238.309198,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51289234.160155,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53767051.257072,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53300355.991742,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52806015.678741,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52246368.181119,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51356628.394178,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51861445.788283,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,50956700.755936,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,51913402.448523,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52497300.699194,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53615311.588904,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53282248.97411,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55162222.293784,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55671371.348268,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54693639.111856,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56932751.985556,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-03-31,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,58474325.039872,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,59496706.100632,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54357742.057823,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-03,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55320004.458326,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55607730.662616,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57843408.995281,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55909187.212632,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54160436.723572,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54692393.919355,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53618358.145697,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54875869.832021,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54754227.671263,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,52977267.633354,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53633088.177925,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53824750.426392,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53836524.475808,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,53962600.123857,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54397449.155212,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54307577.81141,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55310303.891282,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
